Measurement label:,Left,
0.843046875,-3.774550781,156.95521
-0.014370117,-3.084785156,156.95521
0.249082031,-2.126777344,156.95521
1.178349609,-1.810634766,156.95521
2.313588867,-1.389111328,156.95521
2.988984375,-1.092128906,156.95521
3.855981445,-0.277822266,156.95521
4.718188477,-0.25387207,156.95521
4.756508789,-0.493374023,156.95521
4.617597656,-0.785566406,156.95521
3.793710938,-0.977167969,156.95521
2.902763672,-0.608334961,156.95521
2.09324707,-0.196391602,156.95521
1.93996582,-0.474213867,156.95521
1.925595703,-1.422641602,156.95521
2.289638672,-1.877695313,156.95521
2.241738281,-1.312470703,156.95521
1.968706055,-0.752036133,156.95521
1.901645508,-0.780776367,156.95521
2.687211914,-0.632285156,156.95521
4.129013672,0.062270508,156.95521
5.350473633,1.298100586,156.95521
7.141948242,2.270478516,156.95521
8.617280273,3.209326172,156.95521
8.195756836,3.745810547,156.95521
6.025869141,3.530258789,156.95521
3.707490234,3.774550781,156.95521
1.642983398,3.659589844,156.95521
-0.967587891,3.439248047,156.95521
-3.338657227,1.465751953,156.95521
-5.010380859,-1.451381836,156.95521
-5.115761719,-5.019960938,156.95521
-3.429667969,-7.549101563,156.95521
-1.154399414,-7.640112305,156.95521
0.397573242,-5.628295898,156.95521
0.258662109,-3.745810547,156.95521
-1.848955078,-2.1459375,156.95521
-4.924160156,-0.617915039,156.95521
-6.763535156,0.680185547,156.95521
-6.519243164,1.163979492,156.95521
-4.397255859,0.546064453,156.95521
-2.907553711,0.15328125,156.95521
-3.242856445,-0.057480469,156.95521
-5.585185547,-1.044228516,156.95521
-7.889194336,-2.088457031,156.95521
-8.401728516,-3.238066406,156.95521
-7.271279297,-4.464316406,156.95521
-5.680986328,-5.427114258,156.95521
-4.938530273,-5.97796875,156.95521
-5.455854492,-6.595883789,156.95521
-6.365961914,-7.070097656,156.95521
-7.400610352,-7.91793457,156.95521
-8.617280273,-10.07824219,156.95521
-10.30816406,-12.88999512,156.95521
-12.38225098,-15.51014648,156.95521
-13.90069336,-16.4681543,156.95521
-14.53297852,-16.19033203,156.95521
-14.2120459,-15.00240234,156.95521
-14.16893555,-14.48507813,156.95521
-14.35095703,-13.83842285,156.95521
-14.32700684,-12.54032227,156.95521
-14.1258252,-11.6254248,156.95521
-14.47070801,-11.99904785,156.95521
-15.26106445,-12.81335449,156.95521
-15.83586914,-13.17739746,156.95521
-16.10890137,-13.51749023,156.95521
-16.47294434,-14.21683594,156.95521
-17.98659668,-14.9976123,156.95521
-20.10858398,-14.2982666,156.95521
-21.77551758,-13.18697754,156.95521
-22.02459961,-11.51046387,156.95521
-20.7600293,-9.714199219,156.95521
-19.58646973,-8.468789063,156.95521
-18.71947266,-8.07121582,156.95521
-19.18410645,-8.095166016,156.95521
-17.0573291,-5.340893555,156.95521
-13.72346191,-4.962480469,156.95521
-13.84800293,-4.584067383,156.95521
-14.76290039,-0.091010742,156.95521
-10.10219238,2.802172852,156.95521
-6.356381836,-1.48012207,156.95521
-8.713081055,-2.366279297,156.95521
-11.40029297,1.896855469,156.95521
-10.03513184,4.507426758,156.95521
-5.963598633,4.224814453,156.95521
-2.529140625,2.993774414,156.95521
-1.518442383,2.208208008,156.95521
-2.438129883,2.96503418,156.95521
-3.530258789,5.235512695,156.95521
-3.923041992,7.515571289,156.95521
-3.606899414,9.062753906,156.95521
-2.524350586,9.40284668,156.95521
-0.684975586,9.805209961,156.95521
1.48012207,10.84943848,156.95521
3.501518555,10.8159082,156.95521
3.923041992,8.799301758,156.95521
2.749482422,7.223378906,156.95521
1.863325195,7.060517578,156.95521
2.232158203,7.170688477,156.95521
3.889511719,7.003037109,156.95521
5.709726563,7.443720703,156.95521
6.13125,7.060517578,156.95521
4.473896484,5.115761719,156.95521
2.447709961,4.047583008,156.95521
1.341210938,4.282294922,156.95521
1.053808594,5.000800781,156.95521
1.489702148,5.546865234,156.95521
1.781894531,3.697910156,156.95521
1.872905273,2.840493164,156.95521
2.030976563,3.262016602,156.95521
2.85965332,2.711162109,156.95521
3.491938477,5.776787109,156.95521
4.440366211,7.812553711,156.95521
3.185375977,6.227050781,156.95521
1.207089844,2.557880859,156.95521
-0.004790039,-0.699345703,156.95521
0.038320313,-1.504072266,156.95521
-0.273032227,-2.212998047,156.95521
-1.154399414,1.590292969,156.95521
0.718505859,3.281176758,156.95521
2.29921875,1.729204102,156.95521
3.300336914,-2.121987305,156.95521
3.405717773,-3.573369141,156.95521
3.108735352,-2.696791992,156.95521
1.528022461,-1.096918945,156.95521
-0.756826172,-0.076640625,156.95521
-3.065625,-0.450263672,156.95521
-5.00559082,-2.098037109,156.95521
-5.992338867,-3.343447266,156.95521
-5.954018555,-4.119433594,156.95521
-5.92527832,-4.493056641,156.95521
-6.782695313,-5.412744141,156.95521
-9.417216797,-8.032895508,156.95521
-12.69360352,-11.59189453,156.95521
-15.6107373,-14.66230957,156.95521
-15.67300781,-16.92799805,156.95521
-11.83618652,-18.25483887,156.95521
-7.87003418,-19.03561523,156.95521
-5.901328125,-20.19001465,156.95521
-5.752836914,-22.25452148,156.95521
-8.315507813,-23.7154834,156.95521
-11.03145996,-25.9476416,156.95521
-11.05541016,-24.1944873,156.95521
-8.650810547,-21.59349609,156.95521
-7.280859375,-20.55884766,156.95521
-7.276069336,-20.54447754,156.95521
-8.804091797,-20.0127832,156.95521
-11.74996582,-18.83443359,156.95521
-14.98803223,-18.20214844,156.95521
-16.11848145,-19.24158691,156.95521
-14.58566895,-20.67859863,156.95521
-11.81223633,-21.66534668,156.95521
-10.18841309,-21.40189453,156.95521
-10.01118164,-20.97558105,156.95521
-10.08303223,-19.98883301,156.95521
-9.733359375,-18.66199219,156.95521
-9.206455078,-17.51717285,156.95521
-8.78972168,-16.77950684,156.95521
-8.296347656,-15.69216797,156.95521
-7.568261719,-14.7389502,156.95521
-7.367080078,-14.33658691,156.95521
-7.232958984,-13.92464355,156.95521
-7.295229492,-13.48395996,156.95521
-7.376660156,-13.25882813,156.95521
-7.10362793,-13.19655762,156.95521
-6.471342773,-13.06243652,156.95521
-5.580395508,-12.36309082,156.95521
-5.197192383,-11.10810059,156.95521
-5.26425293,-10.15009277,156.95521
-5.479804688,-9.766889648,156.95521
-4.938530273,-9.206455078,156.95521
-3.77934082,-8.612490234,156.95521
-2.629731445,-7.644902344,156.95521
-1.614243164,-6.595883789,156.95521
-1.183139648,-6.011499023,156.95521
-1.312470703,-6.279741211,156.95521
-1.595083008,-6.121669922,156.95521
-1.666933594,-4.996010742,156.95521
-1.427431641,-3.67875,156.95521
-0.924477539,-3.592529297,156.95521
-0.526904297,-4.837939453,156.95521
-0.023950195,-5.575605469,156.95521
0.258662109,-5.819897461,156.95521
0.186811523,-6.07855957,156.95521
0.320932617,-5.92527832,156.95521
1.07296875,-5.350473633,156.95521
2.222578125,-4.636757813,156.95521
3.683540039,-3.688330078,156.95521
6.059399414,-2.304008789,156.95521
7.702382813,-0.823886719,156.95521
6.428232422,-1.140029297,156.95521
3.937412109,-2.572250977,156.95521
2.653681641,-3.305126953,156.95521
2.854863281,-3.621269531,156.95521
4.220024414,-3.865561523,156.95521
5.26425293,-5.201982422,156.95521
5.781577148,-6.964716797,156.95521
4.617597656,-6.758745117,156.95521
2.854863281,-4.833149414,156.95521
1.882485352,-3.702700195,156.95521
1.623823242,-3.846401367,156.95521
2.538720703,-3.980522461,156.95521
4.579277344,-2.7590625,156.95521
6.318061523,-1.437011719,156.95521
6.835385742,-1.293310547,156.95521
6.270161133,-1.911225586,156.95521
5.278623047,-2.098037109,156.95521
4.900209961,-1.652563477,156.95521
4.23918457,-1.02027832,156.95521
3.482358398,-1.489702148,156.95521
3.31949707,-3.003354492,156.95521
4.066743164,-4.928950195,156.95521
5.192402344,-5.484594727,156.95521
5.436694336,-5.398374023,156.95521
4.679868164,-5.197192383,156.95521
4.028422852,-4.80440918,156.95521
4.033212891,-3.980522461,156.95521
4.531376953,-3.31949707,156.95521
4.291875,-2.70637207,156.95521
2.854863281,-2.131567383,156.95521
1.408271484,-1.73878418,156.95521
0.550854492,-1.944755859,156.95521
0.517324219,-1.983076172,156.95521
1.470541992,-2.917133789,156.95521
2.500400391,-4.325405273,156.95521
2.96503418,-5.355263672,156.95521
2.715952148,-5.11097168,156.95521
1.805844727,-3.544628906,156.95521
1.417851563,-2.414179688,156.95521
1.896855469,-2.548300781,156.95521
1.925595703,-3.410507813,156.95521
0.646655273,-3.520678711,156.95521
-0.761616211,-2.189047852,156.95521
-1.963916016,-1.642983398,156.95521
-2.533930664,-2.979404297,156.95521
-2.653681641,-5.245092773,156.95521
-1.566342773,-6.610253906,156.95521
0.316142578,-7.007827148,156.95521
1.250200195,-7.232958984,156.95521
-0.277822266,-7.328759766,156.95521
-2.840493164,-5.882167969,156.95521
-4.799619141,-4.641547852,156.95521
-6.112089844,-4.636757813,156.95521
-6.638994141,-5.987548828,156.95521
-5.963598633,-8.090375977,156.95521
-4.272714844,-10.15009277,156.95521
-2.538720703,-11.39550293,156.95521
-2.294428711,-12.0421582,156.95521
-3.755390625,-11.87450684,156.95521
-6.547983398,-10.84943848,156.95521
-9.541757813,-9.513017578,156.95521
-11.83139648,-8.919052734,156.95521
-12.51158203,-9.886640625,156.95521
-10.62909668,-11.24222168,156.95521
-7.156318359,-11.46735352,156.95521
-4.555327148,-10.71052734,156.95521
-3.793710938,-10.36564453,156.95521
-4.061953125,-10.97876953,156.95521
-4.459526367,-12.11879883,156.95521
-4.943320313,-13.04327637,156.95521
-6.658154297,-14.61440918,156.95521
-9.881850586,-17.1435498,156.95521
-13.0720166,-18.99729492,156.95521
-15.07904297,-19.29906738,156.95521
-16.32445313,-18.65720215,156.95521
-17.23935059,-17.11959961,156.95521
-18.83443359,-15.47182617,156.95521
-21.83778809,-13.04327637,156.95521
-22.96344727,-9.374106445,156.95521
-18.55661133,-8.598120117,156.95521
-13.11512695,-6.576723633,156.95521
-10.40875488,-4.306245117,156.95521
-10.71531738,-3.190166016,156.95521
-12.40620117,-3.238066406,156.95521
-12.69360352,-3.597319336,156.95521
-11.28054199,-4.200864258,156.95521
-9.393266602,-5.225932617,156.95521
-8.181386719,-7.51078125,156.95521
-8.128696289,-10.51413574,156.95521
-9.129814453,-12.8516748,156.95521
-10.86859863,-12.09484863,156.95521
-12.36309082,-8.372988281,156.95521
-12.16190918,-4.330195313,156.95521
-10.55245605,-1.063388672,156.95521
-8.301137695,0.752036133,156.95521
-5.934858398,1.863325195,156.95521
-3.808081055,2.581831055,156.95521
-2.054926758,3.065625,156.95521
-0.924477539,3.171005859,156.95521
-0.20597168,3.175795898,156.95521
0.397573242,2.897973633,156.95521
0.905317383,3.793710938,156.95521
1.614243164,4.967270508,156.95521
2.524350586,5.451064453,156.95521
3.506308594,4.991220703,156.95521
4.143383789,4.320615234,156.95521
4.483476563,4.100273438,156.95521
3.851191406,4.229604492,156.95521
2.615361328,4.152963867,156.95521
1.690883789,4.732558594,156.95521
1.987866211,5.431904297,156.95521
3.305126953,5.556445313,156.95521
4.148173828,4.861889648,156.95521
4.129013672,3.262016602,156.95521
3.88472168,2.342329102,156.95521
3.894301758,2.7590625,156.95521
4.224814453,3.558999023,156.95521
4.402045898,4.129013672,156.95521
4.531376953,4.311035156,156.95521
4.737348633,4.004472656,156.95521
4.531376953,3.903881836,156.95521
4.521796875,3.994892578,156.95521
4.521796875,4.454736328,156.95521
3.999682617,5.259462891,156.95521
3.611689453,5.704936523,156.95521
3.908671875,6.418652344,156.95521
5.379213867,6.715634766,156.95521
7.300019531,5.546865234,156.95521
7.323969727,3.27159668,156.95521
7.036567383,2.634521484,156.95521
7.376660156,2.610571289,156.95521
5.858217773,2.692001953,156.95521
4.478686523,2.600991211,156.95521
4.109853516,1.676513672,156.95521
3.903881836,1.163979492,156.95521
3.769760742,0.752036133,156.95521
4.176914063,1.274150391,156.95521
4.172124023,0.445473633,156.95521
3.381767578,0.694555664,156.95521
2.639311523,1.714833984,156.95521
2.864443359,0.617915039,156.95521
3.463198242,-1.671723633,156.95521
3.764970703,-2.514770508,156.95521
3.812871094,-2.165097656,156.95521
3.204536133,-2.318378906,156.95521
2.783012695,-3.161425781,156.95521
2.797382813,-4.464316406,156.95521
2.936293945,-6.164780273,156.95521
2.984194336,-7.534731445,156.95521
2.428549805,-8.099956055,156.95521
1.27894043,-8.052055664,156.95521
0.20597168,-8.133486328,156.95521
-0.20597168,-8.602910156,156.95521
-0.186811523,-8.919052734,156.95521
-0.282612305,-7.726333008,156.95521
0.162861328,-7.132368164,156.95521
1.039438477,-8.152646484,156.95521
1.484912109,-8.914262695,156.95521
1.307680664,-9.383686523,156.95521
0.517324219,-9.637558594,156.95521
-0.364042969,-9.101074219,156.95521
-1.106499023,-9.939331055,156.95521
-1.63340332,-10.55724609,156.95521
-1.724414063,-10.17404297,156.95521
-1.398691406,-9.728569336,156.95521
-0.694555664,-10.38959473,156.95521
-0.455053711,-11.66374512,156.95521
-0.876577148,-12.73671387,156.95521
-2.486030273,-13.04327637,156.95521
-5.451064453,-14.04918457,156.95521
-8.449628906,-15.67779785,156.95521
-10.59556641,-15.88376953,156.95521
-10.87817871,-16.0274707,156.95521
-8.540639648,-15.41913574,156.95521
-4.857099609,-13.30672852,156.95521
-2.04534668,-11.26617188,156.95521
-0.637075195,-9.177714844,156.95521
-1.43222168,-8.746611328,156.95521
-4.378095703,-9.618398438,156.95521
-8.119116211,-12.25291992,156.95521
-10.55245605,-15.05988281,156.95521
-10.31774414,-17.6704541,156.95521
-6.825805664,-20.13732422,156.95521
-5.043911133,-23.08319824,156.95521
-5.292993164,-23.65321289,156.95521
-7.755073242,-21.72761719,156.95521
-10.67220703,-18.97813477,156.95521
-11.72601563,-17.70398438,156.95521
-10.38480469,-17.02858887,156.95521
-8.22449707,-17.00942871,156.95521
-6.619833984,-16.56874512,156.95521
-6.049819336,-15.38081543,156.95521
-6.332431641,-15.16526367,156.95521
-6.969506836,-16.47773438,156.95521
-6.931186523,-16.5783252,156.95521
-6.979086914,-16.36756348,156.95521
-6.888076172,-15.53409668,156.95521
-6.270161133,-15.54367676,156.95521
-5.728886719,-14.74853027,156.95521
-5.292993164,-13.28277832,156.95521
-5.316943359,-12.12358887,156.95521
-5.494174805,-11.52483398,156.95521
-5.542075195,-10.95960938,156.95521
-5.082231445,-10.56682617,156.95521
-4.248764648,-10.87338867,156.95521
-2.81175293,-10.82069824,156.95521
-1.43222168,-10.8159082,156.95521
0.014370117,-10.90691895,156.95521
1.07296875,-10.39438477,156.95521
1.753154297,-9.335786133,156.95521
1.403481445,-7.779023438,156.95521
0.186811523,-6.916816406,156.95521
-1.566342773,-6.696474609,156.95521
-2.476450195,-6.332431641,156.95521
-1.547182617,-5.690566406,156.95521
0.51253418,-5.542075195,156.95521
2.304008789,-6.227050781,156.95521
3.961362305,-5.968388672,156.95521
5.403164063,-5.791157227,156.95521
5.829477539,-5.503754883,156.95521
4.243974609,-5.254672852,156.95521
1.954335938,-4.981640625,156.95521
0.311352539,-4.167333984,156.95521
-0.809516602,-2.629731445,156.95521
-0.574804688,-1.566342773,156.95521
1.063388672,-1.298100586,156.95521
2.787802734,-2.471660156,156.95521
4.938530273,-2.395019531,156.95521
7.472460938,-2.083666992,156.95521
8.234077148,-1.063388672,156.95521
6.471342773,-0.632285156,156.95521
4.493056641,1.163979492,156.95521
4.406835938,2.404599609,156.95521
5.168452148,3.784130859,156.95521
6.433022461,4.08590332,156.95521
6.571933594,3.463198242,156.95521
6.116879883,2.869233398,156.95521
6.13125,2.960244141,156.95521
6.773115234,3.606899414,156.95521
7.175478516,3.343447266,156.95521
7.031777344,2.203417969,156.95521
6.121669922,1.456171875,156.95521
5.120551758,1.743574219,156.95521
3.908671875,2.069296875,156.95521
2.864443359,1.959125977,156.95521
2.131567383,1.556762695,156.95521
1.753154297,0.574804688,156.95521
1.642983398,-1.254990234,156.95521
1.93996582,-3.923041992,156.95521
2.395019531,-6.23184082,156.95521
2.668051758,-7.56347168,156.95521
2.81175293,-7.630532227,156.95521
2.883603516,-6.935976563,156.95521
3.060834961,-6.289321289,156.95521
3.712280273,-5.010380859,156.95521
4.057163086,-2.984194336,156.95521
2.624941406,-1.959125977,156.95521
0.210761719,-1.408271484,156.95521
-2.275268555,-1.489702148,156.95521
-4.584067383,-2.524350586,156.95521
-6.18394043,-5.752836914,156.95521
-6.035449219,-9.723779297,156.95521
-3.673959961,-11.47214355,156.95521
-1.096918945,-11.14163086,156.95521
0.589174805,-8.693920898,156.95521
1.010698242,-7.649692383,156.95521
-0.474213867,-7.232958984,156.95521
-3.108735352,-6.332431641,156.95521
-6.571933594,-4.65112793,156.95521
-9.613608398,-3.453618164,156.95521
-11.13684082,-4.34456543,156.95521
-10.7536377,-7.041357422,156.95521
-9.29746582,-11.81702637,156.95521
-8.411308594,-16.77950684,156.95521
-7.630532227,-18.33147949,156.95521
-10.48060547,-19.38049805,156.95521
-11.58231445,-17.28246094,156.95521
-9.187294922,-14.59045898,156.95521
-7.544311523,-13.78094238,156.95521
-9.04359375,-14.14498535,156.95521
-14.01086426,-14.01086426,156.95521
-17.47885254,-14.9113916,156.95521
-15.68737793,-17.31120117,156.95521
-11.76912598,-21.20550293,156.95521
-9.407636719,-23.87834473,156.95521
-10.02555176,-24.72618164,156.95521
-12.18585938,-25.07106445,156.95521
-11.649375,-23.30354004,156.95521
-9.345366211,-20.46304688,156.95521
-7.755073242,-19.26553711,156.95521
-7.937094727,-19.17452637,156.95521
-8.799301758,-17.8045752,156.95521
-10.16446289,-15.36644531,156.95521
-10.85422852,-13.26361816,156.95521
-10.40875488,-11.54878418,156.95521
-9.283095703,-10.53808594,156.95521
-7.855664063,-9.819580078,156.95521
-6.682104492,-9.575288086,156.95521
-5.906118164,-9.426796875,156.95521
-5.714516602,-9.75730957,156.95521
-6.107299805,-11.2565918,156.95521
-6.140830078,-11.05541016,156.95521
-5.762416992,-9.139394531,156.95521
-5.87737793,-7.51078125,156.95521
-6.342011719,-6.763535156,156.95521
-6.840175781,-6.442602539,156.95521
-6.456972656,-5.795947266,156.95521
-5.388793945,-4.253554688,156.95521
-4.162543945,-1.652563477,156.95521
-3.108735352,1.398691406,156.95521
-1.954335938,3.894301758,156.95521
-0.536484375,4.670288086,156.95521
0.603544922,3.611689453,156.95521
1.32684082,1.825004883,156.95521
1.135239258,0.483793945,156.95521
0.570014648,0.967587891,156.95521
0.148491211,2.830913086,156.95521
0.273032227,3.93262207,156.95521
1.369951172,4.071533203,156.95521
2.945874023,4.028422852,156.95521
4.320615234,3.966152344,156.95521
4.842729492,3.52546875,156.95521
4.761298828,2.768642578,156.95521
4.703818359,2.672841797,156.95521
5.101391602,3.83203125,156.95521
5.048701172,5.455854492,156.95521
4.718188477,6.279741211,156.95521
4.770878906,6.370751953,156.95521
5.087021484,5.738466797,156.95521
5.168452148,5.034331055,156.95521
4.780458984,4.708608398,156.95521
4.205654297,4.464316406,156.95521
4.291875,3.870351563,156.95521
4.85230957,2.878813477,156.95521
5.518125,1.810634766,156.95521
5.910908203,0.785566406,156.95521
5.532495117,-0.076640625,156.95521
4.382885742,-0.320932617,156.95521
3.391347656,-0.028740234,156.95521
2.85965332,0.138911133,156.95521
2.744692383,0.134121094,156.95521
2.663261719,0.35925293,156.95521
2.677631836,0.335302734,156.95521
3.103945313,0.349672852,156.95521
3.73144043,-0.344882813,156.95521
3.77934082,-1.437011719,156.95521
3.57815918,-2.284848633,156.95521
3.563789063,-2.112407227,156.95521
3.175795898,-2.021396484,156.95521
2.09324707,-2.409389648,156.95521
1.298100586,-2.749482422,156.95521
1.216669922,-2.778222656,156.95521
1.796264648,-2.888393555,156.95521
2.414179688,-3.52546875,156.95521
2.265688477,-4.301455078,156.95521
1.374741211,-4.948110352,156.95521
0.177231445,-4.85230957,156.95521
-1.346000977,-4.406835938,156.95521
-3.151845703,-4.076323242,156.95521
-4.69902832,-4.061953125,156.95521
-5.633085938,-5.00559082,156.95521
-5.843847656,-6.212680664,156.95521
-5.810317383,-7.113208008,156.95521
-5.87737793,-7.779023438,156.95521
-6.682104492,-9.335786133,156.95521
-8.449628906,-11.93677734,156.95521
-10.86859863,-13.98691406,156.95521
-11.52483398,-15.15089355,156.95521
-12.47326172,-17.63692383,156.95521
-11.8457666,-21.00432129,156.95521
-9.493857422,-26.47933594,156.95521
-8.885522461,-30.28262695,156.95521
-7.424560547,-28.50552246,156.95521
-8.63644043,-25.75604004,156.95521
-10.88775879,-26.364375,156.95521
-11.80744629,-26.91043945,156.95521
-10.25068359,-24.60164063,156.95521
-8.555009766,-21.70845703,156.95521
-7.371870117,-19.5337793,156.95521
-6.638994141,-18.38895996,156.95521
-6.318061523,-18.32189941,156.95521
-7.266489258,-19.32301758,156.95521
-8.746611328,-20.61632813,156.95521
-9.307045898,-21.6557666,156.95521
-9.35015625,-22.92991699,156.95521
-9.034013672,-22.97302734,156.95521
-9.40284668,-21.51206543,156.95521
-10.02076172,-20.13732422,156.95521
-10.2027832,-18.91586426,156.95521
-9.613608398,-16.91841797,156.95521
-9.125024414,-14.38927734,156.95521
-8.952583008,-12.39662109,156.95521
-8.267607422,-11.36197266,156.95521
-6.935976563,-10.58598633,156.95521
-5.8246875,-9.733359375,156.95521
-5.340893555,-9.565708008,156.95521
-5.666616211,-9.987231445,156.95521
-6.342011719,-10.93086914,156.95521
-6.4378125,-11.03145996,156.95521
-6.227050781,-10.65783691,156.95521
-5.810317383,-10.09740234,156.95521
-5.149291992,-9.580078125,156.95521
-4.258344727,-8.521479492,156.95521
-3.27159668,-6.969506836,156.95521
-2.275268555,-5.398374023,156.95521
-1.595083008,-4.794829102,156.95521
-1.235830078,-4.694238281,156.95521
-1.192719727,-4.373305664,156.95521
-1.393901367,-4.081113281,156.95521
-1.609453125,-4.459526367,156.95521
-0.498164063,-6.025869141,156.95521
0.287402344,0.426313477,156.95521
1.475332031,-4.373305664,156.95521
2.581831055,-12.13316895,156.95521
1.068178711,-10.47581543,156.95521
2.141147461,-5.029541016,156.95521
2.65847168,-0.718505859,156.95521
3.190166016,-1.729204102,156.95521
3.415297852,-0.890947266,156.95521
2.897973633,-0.910107422,156.95521
3.036884766,-1.001118164,156.95521
3.27159668,-0.574804688,156.95521
3.951782227,-0.35925293,156.95521
4.708608398,-1.068178711,156.95521
5.494174805,-1.460961914,156.95521
6.064189453,-1.288520508,156.95521
6.083349609,-0.124541016,156.95521
4.722978516,0.876577148,156.95521
3.142265625,1.360371094,156.95521
2.112407227,1.580712891,156.95521
2.074086914,2.102827148,156.95521
3.214116211,2.60578125,156.95521
5.05828125,2.715952148,156.95521
6.145620117,2.035766602,156.95521
6.140830078,1.369951172,156.95521
6.025869141,1.101708984,156.95521
5.225932617,1.446591797,156.95521
4.397255859,1.499282227,156.95521
3.11831543,0.043110352,156.95521
2.567460938,0.387993164,156.95521
2.70637207,0.167651367,156.95521
3.808081055,0.416733398,156.95521
3.899091797,0.105380859,156.95521
6.107299805,2.423759766,156.95521
7.060517578,3.683540039,156.95521
6.89765625,0.843046875,156.95521
4.378095703,-2.39980957,156.95521
2.361489258,-1.753154297,156.95521
2.81175293,0.464633789,156.95521
3.602109375,1.853745117,156.95521
4.071533203,0.699345703,156.95521
3.793710938,-1.872905273,156.95521
3.276386719,-3.654799805,156.95521
2.979404297,-4.526586914,156.95521
2.969824219,-4.722978516,156.95521
2.7590625,-4.248764648,156.95521
2.016606445,-3.903881836,156.95521
0.76640625,-3.822451172,156.95521
-0.699345703,-3.650009766,156.95521
-1.868115234,-4.224814453,156.95521
-3.032094727,-5.187612305,156.95521
-3.491938477,-5.527705078,156.95521
-3.084785156,-6.969506836,156.95521
-2.184257813,-8.818461914,156.95521
-2.284848633,-9.996811523,156.95521
-3.645219727,-10.9260791,156.95521
-5.163662109,-12.54032227,156.95521
-6.083349609,-14.42280762,156.95521
-5.36484375,-15.38560547,156.95521
-3.262016602,-14.72937012,156.95521
-1.733994141,-13.54144043,156.95521
-3.276386719,-11.98467773,156.95521
-6.988666992,-10.10698242,156.95521
-10.10698242,-8.296347656,156.95521
-12.17148926,-7.391030273,156.95521
-13.45521973,-8.047265625,156.95521
-13.83363281,-10.80632813,156.95521
-13.48875,-14.9353418,156.95521
-12.53074219,-19.79723145,156.95521
-10.57640625,-25.19560547,156.95521
-7.913144531,-27.0014502,156.95521
-7.065307617,-23.15025879,156.95521
-8.919052734,-17.77104492,156.95521
-11.17995117,-14.25515625,156.95521
-12.1762793,-12.41578125,156.95521
-12.40620117,-11.38113281,156.95521
-13.11033691,-11.66374512,156.95521
-13.80968262,-12.85646484,156.95521
-13.79052246,-13.70430176,156.95521
-16.2717627,-14.76769043,156.95521
-17.44053223,-20.33371582,156.95521
-25.25787598,-20.24270508,156.95521
-29.33898926,-17.14833984,156.95521
-28.25165039,-12.9857959,156.95521
-22.91075684,-12.12837891,156.95521
-16.81303711,-13.68993164,156.95521
-11.58710449,-15.77359863,156.95521
-8.296347656,-15.69216797,156.95521
-6.701264648,-13.28277832,156.95521
-7.395820313,-9.886640625,156.95521
-9.838740234,-7.592211914,156.95521
-12.40620117,-6.356381836,156.95521
-13.32109863,-5.738466797,156.95521
-12.77024414,-6.921606445,156.95521
-12.91873535,-9.747729492,156.95521
-14.81559082,-12.77503418,156.95521
-17.35431152,-13.89590332,156.95521
-18.12071777,-12.2864502,156.95521
-16.59748535,-9.455537109,156.95521
-13.85279297,-6.701264648,156.95521
-11.04583008,-4.675078125,156.95521
-8.804091797,-3.769760742,156.95521
-7.189848633,-3.329077148,156.95521
-6.260581055,-2.974614258,156.95521
-5.566025391,-2.169887695,156.95521
-5.350473633,-0.852626953,156.95521
-6.164780273,0.421523438,156.95521
-6.912026367,1.78668457,156.95521
-6.792275391,2.739902344,156.95521
-6.054609375,2.567460938,156.95521
-4.722978516,1.355581055,156.95521
-3.309916992,-0.019160156,156.95521
-2.222578125,-0.723295898,156.95521
-1.762734375,-0.282612305,156.95521
-1.408271484,0.938847656,156.95521
-1.341210938,1.73878418,156.95521
-1.595083008,2.735112305,156.95521
-1.724414063,3.62605957,156.95521
-1.829794922,4.320615234,156.95521
-1.997446289,4.5984375,156.95521
-1.513652344,4.172124023,156.95521
-0.584384766,4.03800293,156.95521
0.924477539,4.660708008,156.95521
2.850073242,5.992338867,156.95521
4.172124023,7.3575,156.95521
4.44515625,7.798183594,156.95521
5.46543457,8.612490234,156.95521
2.969824219,8.22449707,156.95521
0.617915039,7.022197266,156.95521
-0.210761719,6.068979492,156.95521
0.411943359,5.810317383,156.95521
2.596201172,5.910908203,156.95521
4.670288086,6.164780273,156.95521
5.853427734,6.672524414,156.95521
6.126459961,6.227050781,156.95521
5.858217773,6.988666992,156.95521
4.449946289,6.926396484,156.95521
2.60578125,6.821015625,156.95521
2.074086914,6.720424805,156.95521
2.466870117,6.557563477,156.95521
3.405717773,6.404282227,156.95521
3.851191406,6.064189453,156.95521
3.875141602,5.249882813,156.95521
3.147055664,3.573369141,156.95521
3.333867188,1.829794922,156.95521
3.851191406,0.220341797,156.95521
4.124223633,-0.637075195,156.95521
5.791157227,-0.761616211,156.95521
7.482041016,1.207089844,156.95521
6.768325195,3.73144043,156.95521
5.000800781,4.866679688,156.95521
3.841611328,4.330195313,156.95521
4.042792969,3.214116211,156.95521
4.986430664,2.342329102,156.95521
4.339775391,1.872905273,156.95521
1.700463867,1.868115234,156.95521
-1.346000977,1.580712891,156.95521
-3.822451172,0.45984375,156.95521
-5.316943359,-0.737666016,156.95521
-6.270161133,-1.858535156,156.95521
-6.615043945,-3.764970703,156.95521
-5.762416992,-5.61871582,156.95521
-4.641547852,-7.783813477,156.95521
-5.087021484,-9.977651367,156.95521
-7.975415039,-9.987231445,156.95521
-8.58375,-11.56794434,156.95521
