Measurement label:,Left,
1.288520508,-1.504072266,9.110654297
1.149609375,-1.283730469,8.344248047
1.269360352,-1.628613281,8.550219727
1.369951172,-1.791474609,9.321416016
1.346000977,-1.748364258,9.465117188
1.422641602,-1.676513672,9.283095703
1.317260742,-1.508862305,8.650810547
1.374741211,-1.829794922,8.655600586
1.456171875,-1.853745117,9.019643555
1.408271484,-1.772314453,9.445957031
1.331630859,-1.714833984,9.24956543
1.336420898,-1.547182617,8.756191406
1.542392578,-1.801054688,8.732241211
1.614243164,-1.987866211,9.302255859
1.508862305,-1.868115234,9.5034375
1.393901367,-1.566342773,8.971743164
1.360371094,-1.705253906,8.899892578
1.508862305,-1.748364258,9.101074219
1.652563477,-1.89206543,9.287885742
1.556762695,-1.858535156,9.201665039
1.571132813,-1.834584961,9.024433594
1.494492188,-1.791474609,9.038803711
1.398691406,-1.657353516,8.861572266
1.374741211,-1.729204102,9.000483398
1.427431641,-1.772314453,9.158554688
1.451381836,-1.690883789,9.086704102
1.484912109,-1.733994141,8.981323242
1.523232422,-1.78668457,9.086704102
1.561552734,-1.801054688,9.278305664
1.537602539,-1.5328125,9.086704102
1.393901367,-1.427431641,8.665180664
1.355581055,-1.494492188,8.823251953
1.384321289,-1.5328125,9.40284668
1.346000977,-1.523232422,9.671088867
1.393901367,-1.456171875,9.014853516
1.389111328,-1.647773438,8.947792969
1.5328125,-1.489702148,9.139394531
1.499282227,-1.805844727,9.330996094
1.508862305,-1.700463867,9.067543945
1.556762695,-1.781894531,8.899892578
1.575922852,-1.700463867,9.105864258
1.614243164,-1.623823242,8.966953125
1.63340332,-1.729204102,9.072333984
1.638193359,-1.662143555,9.225615234
1.384321289,-1.259780273,9.230405273
1.408271484,-1.259780273,8.99090332
1.456171875,-1.446591797,9.053173828
1.470541992,-1.523232422,9.225615234
1.537602539,-1.528022461,9.24956543
1.556762695,-1.48012207,8.866362305
1.556762695,-1.5328125,8.770561523
1.556762695,-1.647773438,8.947792969
1.513652344,-1.389111328,8.947792969
1.58550293,-1.619033203,8.727451172
1.580712891,-1.604663086,8.717871094
1.638193359,-1.331630859,8.818461914
1.705253906,-1.542392578,8.727451172
1.662143555,-1.614243164,9.129814453
1.595083008,-1.638193359,9.364526367
1.494492188,-1.556762695,9.29746582
1.470541992,-1.312470703,9.172924805
1.494492188,-1.341210938,8.804091797
1.5328125,-1.489702148,9.024433594
1.504072266,-1.575922852,9.321416016
1.465751953,-1.575922852,9.216035156
1.504072266,-1.566342773,9.187294922
1.5328125,-1.465751953,8.847202148
1.580712891,-1.642983398,8.756191406
1.566342773,-1.542392578,9.14418457
1.590292969,-1.504072266,9.239985352
1.580712891,-1.470541992,9.091494141
1.575922852,-1.5328125,9.057963867
1.599873047,-1.499282227,9.278305664
1.58550293,-1.5328125,9.278305664
1.5328125,-1.389111328,9.077124023
1.446591797,-1.259780273,8.986113281
1.374741211,-1.374741211,8.861572266
1.456171875,-1.417851563,9.091494141
1.547182617,-1.642983398,9.239985352
1.671723633,-1.73878418,9.177714844
1.609453125,-1.705253906,9.153764648
1.652563477,-1.714833984,9.172924805
1.805844727,-1.872905273,9.254355469
1.743574219,-1.815424805,9.038803711
1.63340332,-1.63340332,8.78972168
1.551972656,-1.489702148,8.828041992
1.484912109,-1.355581055,8.919052734
1.590292969,-1.518442383,8.880732422
1.671723633,-1.820214844,8.933422852
1.666933594,-1.810634766,9.24956543
1.714833984,-1.729204102,9.225615234
1.719624023,-1.791474609,9.14418457
1.700463867,-1.757944336,8.995693359
1.571132813,-1.566342773,8.851992188
1.566342773,-1.446591797,8.799301758
1.523232422,-1.422641602,8.756191406
1.551972656,-1.547182617,8.708291016
1.547182617,-1.437011719,8.923842773
1.599873047,-1.657353516,8.880732422
1.657353516,-1.575922852,8.923842773
1.63340332,-1.68609375,8.727451172
1.695673828,-1.575922852,8.866362305
1.695673828,-1.743574219,9.048383789
1.700463867,-1.657353516,9.029223633
1.595083008,-1.619033203,9.010063477
1.48012207,-1.322050781,9.091494141
1.561552734,-1.422641602,8.99090332
1.647773438,-1.561552734,9.211245117
1.575922852,-1.456171875,9.125024414
1.68609375,-1.547182617,8.760981445
1.628613281,-1.58550293,8.602910156
1.657353516,-1.791474609,8.8903125
1.638193359,-1.623823242,9.077124023
1.724414063,-1.753154297,9.048383789
1.705253906,-1.877695313,9.048383789
1.135239258,-1.211879883,9.369316406
1.930385742,-2.323168945,9.599238281
1.724414063,-1.872905273,9.153764648
1.638193359,-1.719624023,9.072333984
1.599873047,-1.700463867,9.278305664
1.542392578,-1.604663086,9.283095703
1.523232422,-1.475332031,9.024433594
1.446591797,-1.221459961,8.478369141
1.523232422,-1.460961914,8.669970703
1.657353516,-1.710043945,9.330996094
1.700463867,-1.690883789,9.455537109
1.63340332,-1.580712891,9.048383789
1.829794922,-1.609453125,9.182504883
1.858535156,-1.777104492,9.177714844
1.815424805,-1.729204102,9.40284668
1.724414063,-1.599873047,9.163344727
1.748364258,-1.609453125,9.105864258
1.681303711,-1.537602539,8.904682617
1.690883789,-1.384321289,8.895102539
1.695673828,-1.475332031,9.029223633
1.446591797,-1.231040039,9.158554688
1.690883789,-1.254990234,8.435258789
1.777104492,-1.484912109,8.555009766
1.916015625,-1.676513672,9.163344727
1.901645508,-1.666933594,9.369316406
1.935175781,-1.762734375,9.177714844
1.920805664,-1.729204102,9.010063477
1.829794922,-1.566342773,9.168134766
1.801054688,-1.48012207,9.110654297
1.73878418,-1.427431641,8.871152344
1.695673828,-1.408271484,8.851992188
1.815424805,-1.422641602,9.163344727
1.781894531,-1.413061523,9.091494141
1.729204102,-1.360371094,8.861572266
1.753154297,-1.211879883,8.626860352
1.825004883,-1.441801758,8.885522461
1.920805664,-1.595083008,9.235195313
2.040556641,-1.729204102,9.422006836
2.064506836,-1.666933594,9.139394531
1.959125977,-1.556762695,8.899892578
1.868115234,-1.422641602,8.962163086
1.853745117,-1.489702148,9.024433594
1.781894531,-1.264570313,9.168134766
1.724414063,-1.302890625,9.101074219
1.714833984,-1.053808594,8.83762207
1.676513672,-0.986748047,8.602910156
1.853745117,-1.302890625,9.048383789
1.906435547,-1.398691406,9.378896484
1.89206543,-1.43222168,9.340576172
2.026186523,-1.499282227,9.120234375
1.99265625,-1.494492188,9.057963867
1.916015625,-1.513652344,8.986113281
1.877695313,-1.365161133,9.000483398
1.825004883,-0.823886719,8.492739258
1.78668457,-1.231040039,8.401728516
1.815424805,-1.250200195,8.794511719
1.844165039,-1.298100586,9.268725586
1.868115234,-1.389111328,9.168134766
1.920805664,-1.508862305,8.923842773
1.949545898,-1.427431641,8.986113281
2.011816406,-1.551972656,9.057963867
2.026186523,-1.595083008,9.139394531
2.050136719,-1.590292969,9.220825195
1.944755859,-1.422641602,9.048383789
1.930385742,-1.288520508,8.909472656
1.834584961,-1.298100586,8.99090332
1.805844727,-1.231040039,9.158554688
1.781894531,-1.096918945,9.187294922
1.901645508,-1.216669922,8.981323242
1.762734375,-1.130449219,9.000483398
1.791474609,-1.149609375,9.077124023
1.906435547,-1.254990234,9.105864258
1.949545898,-1.254990234,9.182504883
1.954335938,-1.178349609,9.220825195
1.906435547,-1.025068359,9.316625977
1.911225586,-1.053808594,8.8903125
1.781894531,-1.029858398,8.909472656
1.762734375,-0.938847656,9.192084961
1.73878418,-0.986748047,9.057963867
1.844165039,-1.063388672,8.957373047
1.916015625,-1.144819336,8.995693359
1.978286133,-1.211879883,9.292675781
2.021396484,-1.264570313,9.086704102
2.011816406,-1.336420898,9.072333984
1.935175781,-1.250200195,9.091494141
1.791474609,-1.101708984,9.139394531
1.920805664,-1.096918945,9.187294922
1.877695313,-1.015488281,9.225615234
1.820214844,-0.991538086,9.158554688
1.805844727,-0.962797852,8.938212891
1.858535156,-1.058598633,9.024433594
1.791474609,-1.025068359,9.225615234
1.834584961,-0.996328125,9.211245117
1.959125977,-1.216669922,9.086704102
1.954335938,-1.231040039,9.019643555
1.872905273,-1.029858398,8.995693359
1.920805664,-1.163979492,9.014853516
1.983076172,-1.202299805,9.172924805
1.925595703,-1.111289063,9.057963867
1.877695313,-1.068178711,9.125024414
1.753154297,-0.996328125,9.230405273
1.710043945,-0.862207031,9.196875
1.63340332,-0.737666016,9.129814453
1.748364258,-0.852626953,8.971743164
1.762734375,-0.910107422,9.062753906
1.777104492,-0.929267578,9.067543945
1.906435547,-1.058598633,9.086704102
1.916015625,-1.015488281,9.091494141
1.863325195,-1.053808594,9.168134766
1.820214844,-1.116079102,9.005273438
1.911225586,-1.053808594,9.09628418
1.820214844,-0.996328125,9.081914063
1.748364258,-0.953217773,8.966953125
1.820214844,-1.053808594,8.99090332
1.882485352,-1.044228516,9.287885742
1.848955078,-0.986748047,9.216035156
1.825004883,-1.005908203,9.005273438
1.791474609,-0.938847656,8.947792969
1.834584961,-0.97237793,8.895102539
1.930385742,-1.096918945,9.072333984
1.935175781,-1.096918945,9.158554688
1.987866211,-1.07296875,9.09628418
1.99265625,-1.068178711,9.04359375
1.935175781,-0.996328125,8.784931641
2.016606445,-1.120869141,8.770561523
2.007026367,-1.149609375,8.832832031
2.011816406,-1.154399414,9.125024414
1.963916016,-1.039438477,9.187294922
1.944755859,-1.049018555,9.053173828
1.906435547,-0.962797852,9.09628418
1.825004883,-0.958007813,9.048383789
1.714833984,-0.86699707,9.091494141
1.710043945,-0.895737305,8.947792969
1.73878418,-0.929267578,8.971743164
1.762734375,-1.010698242,9.086704102
1.848955078,-1.096918945,9.000483398
1.896855469,-1.221459961,9.019643555
1.853745117,-1.27894043,9.172924805
1.963916016,-1.298100586,9.29746582
1.987866211,-1.288520508,9.14418457
1.978286133,-1.322050781,9.139394531
1.997446289,-1.192719727,9.292675781
1.978286133,-1.07296875,9.383686523
1.801054688,-0.977167969,9.211245117
1.733994141,-0.828676758,9.177714844
1.724414063,-0.953217773,9.206455078
1.796264648,-1.07296875,9.230405273
1.839375,-1.202299805,9.211245117
1.863325195,-1.245410156,9.168134766
1.781894531,-1.240620117,9.077124023
1.858535156,-1.264570313,9.024433594
1.858535156,-1.231040039,9.129814453
1.906435547,-1.202299805,9.163344727
1.877695313,-1.140029297,9.077124023
1.858535156,-1.207089844,9.244775391
2.054926758,-1.111289063,9.436376953
1.705253906,-0.680185547,9.460327148
1.628613281,-0.958007813,8.928632813
1.499282227,-0.991538086,9.254355469
1.322050781,-0.862207031,9.383686523
1.317260742,-1.005908203,9.259145508
1.264570313,-0.996328125,9.259145508
1.235830078,-0.871787109,9.235195313
1.264570313,-0.809516602,9.498647461
1.27894043,-0.799936523,9.690249023
1.168769531,-0.790356445,9.675878906
1.17355957,-0.593964844,9.627978516
1.422641602,-0.910107422,9.671088867
1.499282227,-0.76640625,9.589658203
1.542392578,-0.799936523,9.522597656
1.528022461,-0.890947266,9.321416016
1.73878418,-0.934057617,9.311835938
1.848955078,-0.871787109,9.40284668
1.710043945,-0.785566406,8.741821289
1.68609375,-0.914897461,8.650810547
1.887275391,-0.900527344,8.909472656
2.102827148,-1.058598633,9.192084961
2.083666992,-0.857416992,9.115444336
2.29921875,-1.207089844,8.928632813
2.409389648,-1.465751953,8.650810547
2.385439453,-1.408271484,8.564589844
2.208208008,-1.116079102,8.502319336
2.280058594,-1.197509766,8.435258789
2.251318359,-1.101708984,8.344248047
2.09324707,-0.608334961,8.200546875
2.04534668,-0.416733398,7.946674805
2.026186523,-0.617915039,8.013735352
2.19862793,-0.900527344,8.502319336
2.260898438,-1.039438477,8.799301758
2.083666992,-1.02027832,8.770561523
2.404599609,-1.542392578,8.598120117
2.208208008,-1.293310547,8.622070313
2.179467773,-1.192719727,8.732241211
2.04534668,-1.250200195,8.612490234
1.935175781,-1.183139648,8.459208984
1.825004883,-1.101708984,8.516689453
1.872905273,-1.144819336,8.73703125
1.877695313,-1.240620117,9.067543945
1.772314453,-1.259780273,8.909472656
1.757944336,-1.384321289,8.986113281
1.853745117,-1.427431641,9.086704102
1.920805664,-1.628613281,9.474697266
1.858535156,-1.58550293,9.580078125
1.733994141,-1.537602539,9.239985352
1.595083008,-1.350791016,9.206455078
1.551972656,-1.231040039,9.292675781
1.657353516,-1.322050781,9.04359375
1.63340332,-1.37953125,9.053173828
1.666933594,-1.460961914,9.321416016
1.710043945,-1.422641602,9.426796875
1.695673828,-1.298100586,8.952583008
1.858535156,-1.499282227,8.770561523
1.623823242,-1.197509766,9.302255859
1.997446289,-1.863325195,9.273515625
1.791474609,-1.293310547,9.04359375
2.04534668,-2.337539063,9.407636719
1.963916016,-1.911225586,9.369316406
2.002236328,-1.93996582,9.259145508
1.829794922,-1.767524414,8.952583008
1.844165039,-1.690883789,8.823251953
1.839375,-1.719624023,8.899892578
1.834584961,-1.681303711,8.99090332
1.882485352,-1.805844727,8.751401367
1.805844727,-1.628613281,8.693920898
1.63340332,-1.274150391,8.032895508
1.671723633,-1.460961914,8.2771875
1.748364258,-1.523232422,8.78972168
1.551972656,-1.566342773,8.713081055
1.274150391,-0.886157227,8.607700195
2.007026367,-2.236948242,9.278305664
1.896855469,-1.944755859,9.493857422
1.920805664,-1.887275391,9.225615234
1.99265625,-2.112407227,9.105864258
2.035766602,-2.026186523,9.172924805
1.959125977,-1.944755859,9.201665039
1.901645508,-1.671723633,8.952583008
1.916015625,-1.623823242,8.875942383
1.853745117,-1.590292969,8.8903125
1.757944336,-1.336420898,9.110654297
1.733994141,-1.413061523,8.928632813
1.820214844,-1.298100586,9.029223633
1.829794922,-1.609453125,9.057963867
1.853745117,-1.571132813,9.393266602
1.829794922,-1.628613281,9.35015625
1.853745117,-1.757944336,9.053173828
2.035766602,-2.021396484,9.374106445
2.165097656,-2.059716797,9.522597656
2.088457031,-1.844165039,9.134604492
2.050136719,-1.920805664,8.550219727
2.112407227,-1.963916016,8.746611328
2.150727539,-2.102827148,9.335786133
2.155517578,-2.212998047,9.374106445
2.141147461,-2.078876953,9.105864258
2.007026367,-1.901645508,8.976533203
1.949545898,-1.825004883,8.899892578
1.801054688,-1.556762695,8.933422852
1.887275391,-1.662143555,8.880732422
1.987866211,-1.642983398,8.861572266
1.973496094,-1.628613281,8.63644043
2.040556641,-1.753154297,9.034013672
2.030976563,-1.772314453,9.125024414
2.078876953,-1.73878418,8.995693359
2.074086914,-1.791474609,8.83762207
2.035766602,-1.89206543,8.856782227
2.002236328,-1.944755859,9.168134766
2.088457031,-1.935175781,9.292675781
2.035766602,-1.968706055,9.053173828
1.978286133,-1.844165039,8.947792969
1.916015625,-1.868115234,8.966953125
1.882485352,-1.820214844,9.168134766
1.743574219,-1.604663086,8.94300293
1.777104492,-1.599873047,8.804091797
1.748364258,-1.614243164,8.832832031
1.930385742,-1.834584961,9.057963867
1.944755859,-1.729204102,9.311835938
1.872905273,-1.666933594,9.230405273
2.107617188,-1.465751953,9.29746582
1.868115234,-1.374741211,8.73703125
1.78668457,-1.288520508,8.866362305
1.796264648,-1.446591797,8.923842773
1.762734375,-1.417851563,9.196875
1.78668457,-1.393901367,9.053173828
1.657353516,-1.211879883,8.559799805
1.877695313,-1.499282227,8.794511719
1.863325195,-1.542392578,9.062753906
2.016606445,-1.63340332,9.177714844
1.949545898,-1.666933594,9.005273438
1.911225586,-1.614243164,9.077124023
1.968706055,-1.547182617,9.005273438
1.916015625,-1.441801758,9.292675781
1.863325195,-1.216669922,9.014853516
1.73878418,-1.183139648,8.94300293
1.494492188,-1.149609375,8.895102539
1.403481445,-0.761616211,8.808881836
1.542392578,-0.895737305,8.847202148
1.647773438,-0.905317383,8.885522461
1.690883789,-0.929267578,9.158554688
1.714833984,-1.02027832,9.072333984
1.757944336,-0.97237793,8.995693359
1.619033203,-0.86699707,9.048383789
1.710043945,-0.958007813,9.378896484
1.657353516,-0.991538086,9.431586914
1.499282227,-0.924477539,9.307045898
1.336420898,-0.670605469,9.115444336
0.97237793,-0.570014648,8.847202148
0.924477539,-0.603544922,9.101074219
0.977167969,-0.684975586,9.718989258
0.828676758,-0.522114258,9.675878906
0.790356445,-0.598754883,9.742939453
0.680185547,-0.598754883,9.790839844
0.450263672,-0.469423828,9.752519531
0.043110352,-0.182021484,9.546547852
-0.009580078,-0.517324219,9.695039063
-0.182021484,-0.656235352,10.0303418
-0.220341797,-0.814306641,10.32732422
-0.450263672,-0.895737305,10.43270508
-0.656235352,-0.718505859,10.28421387
-0.790356445,-0.091010742,9.877060547
-0.71371582,-0.091010742,9.867480469
-0.201181641,-0.728085938,10.18362305
0.071850586,-0.694555664,10.28900391
0.004790039,-0.862207031,10.17883301
0.550854492,-1.044228516,9.690249023
0.593964844,-1.163979492,9.575288086
0.593964844,-0.622705078,9.129814453
0.934057617,-0.934057617,9.340576172
1.044228516,-1.269360352,9.211245117
0.775986328,-0.641865234,9.388476563
0.756826172,-0.541274414,9.393266602
0.771196289,-0.517324219,9.172924805
0.579594727,-0.138911133,9.125024414
0.804726563,-0.172441406,8.94300293
0.833466797,-0.301772461,9.302255859
1.001118164,-0.507744141,9.388476563
1.111289063,-0.320932617,9.417216797
0.953217773,0.095800781,9.201665039
0.699345703,0.167651367,8.545429688
0.958007813,-0.038320313,8.368198242
1.101708984,-0.416733398,9.148974609
1.221459961,-0.450263672,9.498647461
1.063388672,-0.550854492,9.541757813
0.962797852,-0.354462891,9.24956543
0.761616211,-0.296982422,8.866362305
0.675395508,-0.426313477,8.555009766
0.86699707,-0.613125,8.617280273
1.010698242,-1.029858398,8.612490234
1.250200195,-1.341210938,9.091494141
1.369951172,-1.245410156,9.187294922
1.283730469,-0.943637695,8.679550781
1.384321289,-1.044228516,8.363408203
1.523232422,-1.058598633,8.368198242
1.753154297,-1.049018555,8.459208984
1.820214844,-0.823886719,8.780141602
2.050136719,-0.958007813,8.713081055
2.275268555,-0.895737305,8.94300293
2.562670898,-0.838256836,9.177714844
2.797382813,-0.555644531,9.575288086
2.572250977,-0.095800781,8.660390625
2.629731445,-0.51253418,8.574169922
2.610571289,-0.421523438,9.067543945
2.371069336,0.081430664,9.000483398
2.486030273,-0.186811523,9.053173828
2.596201172,-0.3065625,9.053173828
2.692001953,-0.220341797,9.172924805
2.85965332,-0.536484375,9.326206055
2.787802734,-0.340092773,9.259145508
2.682421875,-0.45984375,9.422006836
2.495610352,-0.531694336,9.005273438
2.241738281,-0.474213867,8.267607422
1.973496094,-0.680185547,7.91793457
1.916015625,-0.886157227,8.37777832
1.887275391,-0.981958008,8.856782227
1.714833984,-0.656235352,9.081914063
1.547182617,-0.344882813,8.756191406
1.456171875,-0.368833008,8.281977539
1.580712891,-0.871787109,9.053173828
1.398691406,-1.264570313,9.40284668
1.37953125,-1.561552734,9.455537109
5.891748047,-4.914580078,22.00064941
3.683540039,-1.58550293,12.86604492
1.825004883,-1.331630859,9.316625977
1.101708984,-0.958007813,6.658154297
1.580712891,0.081430664,7.91793457
1.714833984,-0.483793945,8.952583008
1.805844727,-0.479003906,8.794511719
0.718505859,0.479003906,7.56347168
0.886157227,0.311352539,8.243657227
0.991538086,0.119750977,8.564589844
1.216669922,0.15328125,8.454418945
1.537602539,-0.210761719,8.401728516
1.63340332,-0.177231445,8.550219727
1.63340332,-0.148491211,8.68434082
1.810634766,-0.215551758,8.861572266
1.858535156,-0.220341797,8.914262695
2.265688477,-0.431103516,9.125024414
1.690883789,-0.138911133,9.216035156
1.872905273,0,8.286767578
2.960244141,-0.718505859,8.578959961
3.113525391,-1.834584961,8.368198242
4.090693359,-2.29921875,6.816225586
3.645219727,-1.839375,8.679550781
3.640429688,-2.471660156,8.325087891
3.520678711,-2.998564453,8.272397461
3.817661133,-2.620151367,7.913144531
3.544628906,-2.136357422,7.711962891
3.899091797,-2.318378906,8.320297852
4.761298828,-1.872905273,8.799301758
4.406835938,-2.543510742,10.10698242
5.063071289,-1.935175781,8.253237305
5.633085938,-0.804726563,8.674760742
5.910908203,-0.795146484,9.105864258
5.494174805,-0.210761719,7.908354492
5.245092773,-0.383203125,7.247329102
5.034331055,-0.857416992,7.199428711
5.379213867,0.292192383,7.51078125
5.096601563,-0.699345703,7.798183594
5.326523438,-0.536484375,7.937094727
5.776787109,-1.58550293,9.09628418
5.168452148,-2.572250977,8.286767578
5.087021484,-3.506308594,8.17659668
5.910908203,1.43222168,7.352709961
4.986430664,-1.293310547,7.30480957
4.631967773,-1.283730469,6.610253906
4.406835938,-0.991538086,6.519243164
4.574487305,-1.460961914,6.749165039
4.684658203,-0.354462891,6.758745117
4.861889648,0.282612305,6.744375
5.192402344,-0.277822266,7.577841797
5.522915039,-0.51253418,7.659272461
6.001918945,-1.863325195,8.22449707
6.222260742,-4.061953125,8.617280273
6.710844727,-4.421206055,8.569379883
6.95034668,-4.263134766,8.655600586
7.362290039,-5.106181641,8.842412109
7.252119141,-4.909790039,8.296347656
8.032895508,-3.673959961,8.511899414
8.962163086,-2.60578125,9.057963867
9.067543945,-2.083666992,8.861572266
9.944121094,-2.845283203,8.066425781
9.038803711,-2.059716797,8.056845703
8.669970703,-0.301772461,6.442602539
7.898774414,0.431103516,5.542075195
7.807763672,1.298100586,5.067861328
9.139394531,1.508862305,5.436694336
8.291557617,1.197509766,5.642666016
7.76465332,3.295546875,3.659589844
7.769443359,6.619833984,3.036884766
7.505991211,8.646020508,2.050136719
7.065307617,9.354946289,1.183139648
6.868916016,10.30337402,0.40715332
6.471342773,9.742939453,-0.033530273
6.854545898,9.786049805,0.9196875
6.399492188,10.18841309,0.282612305
5.61871582,9.407636719,-0.785566406
5.695356445,9.469907227,-0.421523438
5.613925781,9.206455078,-0.795146484
6.294111328,10.38001465,-0.196391602
6.107299805,11.09852051,-0.411943359
5.546865234,10.88775879,-0.694555664
5.31215332,9.661508789,-0.603544922
5.053491211,10.23631348,-1.010698242
5.216352539,10.11177246,-0.732875977
5.283413086,9.40284668,-0.603544922
5.513334961,8.626860352,-0.110170898
5.134921875,8.310717773,-0.296982422
4.909790039,8.042475586,-0.498164063
4.574487305,7.482041016,-0.790356445
5.187612305,7.850874023,-0.249082031
5.67140625,8.200546875,0.009580078
5.508544922,8.22449707,-0.263452148
5.178032227,8.052055664,-0.45984375
5.043911133,7.874824219,-0.905317383
5.302573242,7.592211914,-0.71371582
5.843847656,7.692802734,-0.455053711
6.092929688,7.774233398,-0.397573242
6.045029297,8.104746094,-0.541274414
5.992338867,7.702382813,-0.632285156
5.407954102,6.926396484,-1.269360352
5.968388672,6.907236328,-0.900527344
5.752836914,5.987548828,-0.890947266
6.447392578,5.92527832,-0.483793945
6.342011719,5.589975586,-0.507744141
6.164780273,5.316943359,-0.785566406
6.734794922,6.246210938,-0.71371582
6.049819336,6.255791016,-1.163979492
6.485712891,6.528823242,-0.905317383
6.456972656,6.4378125,-1.092128906
6.227050781,7.041357422,-0.804726563
6.456972656,5.067861328,-1.116079102
6.821015625,6.476132813,-1.240620117
6.428232422,7.386240234,-0.962797852
6.552773438,7.539521484,-0.833466797
6.476132813,6.916816406,-1.02027832
6.533613281,6.753955078,-0.828676758
6.854545898,6.557563477,-0.656235352
6.902446289,6.322851563,-0.502954102
6.835385742,6.035449219,-0.546064453
6.883286133,6.150410156,-0.56043457
7.180268555,6.222260742,-0.397573242
7.462880859,6.701264648,-0.215551758
7.199428711,6.610253906,-0.344882813
7.295229492,6.811435547,-0.225131836
7.237749023,6.773115234,-0.268242188
7.261699219,6.351591797,-0.296982422
7.352709961,6.576723633,-0.450263672
7.558681641,6.859335938,-0.124541016
7.597001953,6.945556641,-0.220341797
6.854545898,2.236948242,0.771196289
7.999365234,7.25690918,-0.474213867
6.471342773,4.363725586,-0.3065625
7.879614258,6.102509766,0.593964844
7.300019531,6.270161133,0.426313477
7.347919922,5.321733398,0.316142578
7.87003418,6.298901367,0.641865234
7.898774414,6.447392578,0.435893555
8.099956055,6.088139648,0.632285156
6.931186523,5.700146484,0.833466797
6.615043945,5.863007813,0.541274414
6.993457031,6.749165039,-0.320932617
7.323969727,5.920488281,0.402363281
7.625742188,5.551655273,0.881367188
8.17659668,5.441484375,1.341210938
7.855664063,5.427114258,0.938847656
7.644902344,5.254672852,0.742456055
8.104746094,5.494174805,0.799936523
8.080795898,5.412744141,0.684975586
9.268725586,5.340893555,-1.283730469
7.400610352,5.67140625,0.708925781
7.702382813,5.532495117,0.929267578
7.779023438,5.187612305,1.32684082
7.798183594,5.566025391,1.556762695
7.237749023,6.059399414,1.666933594
7.414980469,6.035449219,1.839375
7.735913086,6.217470703,1.796264648
7.108417969,6.159990234,2.217788086
8.200546875,5.225932617,1.537602539
8.143066406,4.756508789,1.954335938
8.511899414,5.163662109,1.935175781
8.473579102,5.125341797,1.906435547
8.205336914,5.379213867,1.777104492
9.04359375,5.201982422,1.695673828
8.516689453,5.321733398,1.528022461
7.774233398,5.489384766,1.767524414
7.76465332,5.340893555,2.021396484
8.056845703,5.221142578,1.777104492
7.822133789,5.168452148,2.1459375
8.286767578,5.178032227,1.733994141
8.305927734,4.780458984,1.518442383
8.411308594,4.842729492,1.58550293
8.17659668,4.722978516,1.518442383
7.91793457,5.05828125,1.877695313
7.6640625,5.149291992,2.179467773
7.51078125,5.259462891,2.390229492
7.903564453,5.091811523,2.064506836
7.587421875,5.340893555,2.39980957
7.855664063,5.149291992,2.763852539
8.689130859,4.967270508,2.749482422
8.698710938,5.393583984,2.155517578
8.947792969,4.900209961,1.571132813
7.975415039,5.163662109,1.302890625
8.143066406,5.245092773,1.930385742
8.07121582,4.972060547,1.935175781
8.114326172,4.775668945,1.93996582
8.2771875,4.713398438,1.657353516
8.325087891,4.943320313,1.968706055
8.406518555,4.952900391,1.719624023
7.731123047,5.216352539,1.978286133
8.406518555,4.95769043,1.374741211
8.420888672,4.732558594,1.130449219
7.980205078,4.631967773,1.451381836
7.443720703,4.708608398,1.590292969
7.156318359,4.938530273,1.949545898
7.477250977,5.249882813,2.342329102
7.822133789,5.091811523,2.284848633
7.822133789,4.881049805,2.270478516
7.558681641,4.972060547,2.677631836
7.841293945,4.972060547,2.850073242
7.726333008,4.890629883,2.797382813
7.601791992,5.00559082,2.356699219
7.836503906,4.770878906,2.069296875
7.683222656,4.780458984,2.054926758
7.937094727,4.770878906,2.040556641
7.56347168,5.029541016,2.462080078
7.347919922,4.928950195,2.826123047
4.675078125,4.876259766,3.755390625
8.569379883,5.029541016,2.423759766
7.668852539,4.962480469,2.466870117
7.898774414,5.029541016,2.193837891
7.597001953,5.130131836,2.462080078
7.343129883,5.134921875,2.586621094
7.30480957,4.857099609,2.04534668
7.338339844,4.794829102,2.538720703
7.702382813,4.818779297,2.538720703
7.462880859,5.130131836,2.739902344
6.916816406,5.2115625,3.046464844
6.806645508,5.034331055,4.090693359
5.867797852,5.249882813,4.761298828
7.745493164,5.091811523,4.081113281
6.107299805,5.360053711,4.885839844
6.456972656,5.41753418,4.129013672
6.33722168,4.876259766,3.669169922
4.722978516,4.885839844,3.645219727
7.525151367,4.790039063,3.846401367
6.169570313,5.048701172,4.775668945
6.03065918,4.972060547,4.502636719
6.126459961,5.000800781,4.866679688
5.498964844,5.206772461,5.235512695
4.943320313,5.297783203,6.313271484
4.746928711,5.139711914,6.782695313
4.948110352,5.470224609,7.333549805
4.952900391,5.41753418,7.213798828
4.924160156,5.273833008,6.945556641
4.737348633,5.221142578,6.619833984
4.981640625,4.981640625,5.67140625
0.038320313,2.778222656,7.223378906
5.436694336,4.330195313,6.562353516
5.427114258,4.65112793,6.69168457
4.435576172,4.531376953,8.2771875
3.458408203,4.39246582,9.062753906
4.210444336,4.612807617,8.368198242
3.980522461,4.871469727,7.659272461
3.496728516,4.402045898,7.352709961
3.266806641,4.033212891,6.782695313
3.127895508,4.03800293,5.661826172
5.355263672,4.746928711,5.254672852
3.817661133,3.448828125,5.791157227
1.944755859,2.70637207,7.232958984
0.364042969,2.270478516,10.72489746
