Measurement label:,Right,
-2.692001953,-0.785566406,9.527387695
-2.615361328,-0.814306641,9.45074707
-2.577041016,-0.646655273,9.493857422
-2.692001953,-0.804726563,9.584868164
-2.648891602,-0.799936523,9.508227539
-2.692001953,-0.579594727,9.465117188
-2.65847168,-0.593964844,9.508227539
-2.624941406,-0.771196289,9.513017578
-2.648891602,-0.747246094,9.484277344
-2.677631836,-0.598754883,9.426796875
-2.653681641,-0.546064453,9.398056641
-2.60578125,-0.823886719,9.546547852
-2.55309082,-0.886157227,9.536967773
-2.55309082,-0.699345703,9.474697266
-2.600991211,-0.728085938,9.560917969
-2.653681641,-0.656235352,9.469907227
-2.620151367,-0.622705078,9.508227539
-2.639311523,-0.680185547,9.484277344
-2.668051758,-0.704135742,9.445957031
-2.60578125,-0.579594727,9.498647461
-2.692001953,-0.747246094,9.536967773
-2.644101563,-0.833466797,9.436376953
-2.692001953,-0.613125,9.469907227
-2.615361328,-0.651445313,9.498647461
-2.644101563,-0.641865234,9.460327148
-2.600991211,-0.694555664,9.513017578
-2.60578125,-0.814306641,9.608818359
-2.629731445,-0.795146484,9.55612793
-2.644101563,-0.699345703,9.479487305
-2.55309082,-0.732875977,9.508227539
-2.596201172,-0.86699707,9.551337891
-2.672841797,-0.632285156,9.5034375
-2.60578125,-0.411943359,9.407636719
-2.65847168,-0.632285156,9.517807617
-2.692001953,-0.780776367,9.441166992
-2.567460938,-0.574804688,9.45074707
-2.668051758,-0.747246094,9.527387695
-2.60578125,-0.81909668,9.55612793
-2.624941406,-0.675395508,9.580078125
-2.639311523,-0.656235352,9.536967773
-2.65847168,-0.718505859,9.589658203
-2.596201172,-0.641865234,9.484277344
-2.672841797,-0.694555664,9.45074707
-2.629731445,-0.737666016,9.627978516
-2.65847168,-0.680185547,9.45074707
-2.543510742,-0.593964844,9.431586914
-2.696791992,-0.780776367,9.589658203
-2.639311523,-0.871787109,9.527387695
-2.634521484,-0.541274414,9.560917969
-2.591411133,-0.541274414,9.426796875
-2.629731445,-0.804726563,9.527387695
-2.634521484,-0.780776367,9.522597656
-2.648891602,-0.584384766,9.532177734
-2.60578125,-0.66581543,9.393266602
-2.624941406,-0.694555664,9.55612793
-2.624941406,-0.728085938,9.508227539
-2.620151367,-0.704135742,9.493857422
-2.624941406,-0.708925781,9.474697266
-2.629731445,-0.718505859,9.522597656
-2.70637207,-0.823886719,9.474697266
-2.624941406,-0.732875977,9.536967773
-2.644101563,-0.694555664,9.417216797
-2.629731445,-0.723295898,9.498647461
-2.648891602,-0.627495117,9.417216797
-2.581831055,-0.593964844,9.441166992
-2.715952148,-0.785566406,9.522597656
-2.60578125,-0.71371582,9.45074707
-2.648891602,-0.718505859,9.479487305
-2.648891602,-0.775986328,9.522597656
-2.682421875,-0.780776367,9.508227539
-2.581831055,-0.689765625,9.570498047
-2.634521484,-0.694555664,9.479487305
-2.596201172,-0.661025391,9.5034375
-2.663261719,-0.656235352,9.513017578
-2.60578125,-0.699345703,9.441166992
-2.567460938,-0.589174805,9.513017578
-2.730322266,-0.708925781,9.5034375
-2.682421875,-0.771196289,9.455537109
-2.629731445,-0.747246094,9.570498047
-2.629731445,-0.656235352,9.517807617
-2.596201172,-0.632285156,9.498647461
-2.60578125,-0.684975586,9.513017578
-2.639311523,-0.752036133,9.422006836
-2.629731445,-0.651445313,9.508227539
-2.60578125,-0.71371582,9.560917969
-2.672841797,-0.632285156,9.398056641
-2.677631836,-0.598754883,9.493857422
-2.65847168,-0.742456055,9.527387695
-2.70637207,-0.81909668,9.55612793
-2.644101563,-0.656235352,9.5034375
-2.696791992,-0.684975586,9.422006836
-2.668051758,-0.728085938,9.441166992
-2.639311523,-0.661025391,9.498647461
-2.60578125,-0.641865234,9.417216797
-2.682421875,-0.732875977,9.546547852
-2.65847168,-0.531694336,9.374106445
-2.653681641,-0.546064453,9.575288086
-2.677631836,-0.81909668,9.465117188
-2.634521484,-0.81909668,9.508227539
-2.677631836,-0.646655273,9.527387695
-2.60578125,-0.584384766,9.508227539
-2.629731445,-0.780776367,9.580078125
-2.624941406,-0.761616211,9.522597656
-2.677631836,-0.651445313,9.40284668
-2.629731445,-0.66581543,9.532177734
-2.620151367,-0.675395508,9.513017578
-2.624941406,-0.646655273,9.522597656
-2.634521484,-0.732875977,9.465117188
-2.648891602,-0.651445313,9.436376953
-2.629731445,-0.689765625,9.460327148
-2.65847168,-0.790356445,9.541757813
-2.629731445,-0.780776367,9.536967773
-2.615361328,-0.771196289,9.479487305
-2.682421875,-0.680185547,9.455537109
-2.653681641,-0.718505859,9.5034375
-2.672841797,-0.728085938,9.546547852
-2.687211914,-0.689765625,9.460327148
-2.624941406,-0.593964844,9.460327148
-2.65847168,-0.718505859,9.527387695
-2.692001953,-0.843046875,9.522597656
-2.634521484,-0.661025391,9.436376953
-2.620151367,-0.670605469,9.517807617
-2.629731445,-0.785566406,9.527387695
-2.615361328,-0.732875977,9.532177734
-2.644101563,-0.637075195,9.455537109
-2.682421875,-0.637075195,9.431586914
-2.653681641,-0.651445313,9.532177734
-2.596201172,-0.785566406,9.517807617
-2.720742188,-0.823886719,9.5034375
-2.65847168,-0.694555664,9.536967773
-2.696791992,-0.632285156,9.45074707
-2.586621094,-0.694555664,9.532177734
-2.624941406,-0.790356445,9.532177734
-2.596201172,-0.632285156,9.522597656
-2.663261719,-0.756826172,9.541757813
-2.591411133,-0.905317383,9.532177734
-2.668051758,-0.756826172,9.479487305
-2.562670898,-0.608334961,9.551337891
-2.639311523,-0.708925781,9.55612793
-2.60578125,-0.795146484,9.570498047
-2.653681641,-0.775986328,9.5034375
-2.610571289,-0.656235352,9.522597656
-2.629731445,-0.708925781,9.513017578
-2.648891602,-0.656235352,9.407636719
-2.600991211,-0.584384766,9.465117188
-2.711162109,-0.809516602,9.60402832
-2.596201172,-0.732875977,9.474697266
-2.596201172,-0.570014648,9.527387695
-2.557880859,-0.704135742,9.431586914
-2.644101563,-0.747246094,9.541757813
-2.648891602,-0.694555664,9.517807617
-2.634521484,-0.675395508,9.460327148
-2.663261719,-0.795146484,9.546547852
-2.65847168,-0.799936523,9.536967773
-2.615361328,-0.694555664,9.445957031
-2.615361328,-0.622705078,9.570498047
-2.663261719,-0.661025391,9.364526367
-2.55309082,-0.651445313,9.565708008
-2.629731445,-0.613125,9.445957031
-2.600991211,-0.718505859,9.40284668
-2.668051758,-0.785566406,9.412426758
-2.591411133,-0.737666016,9.479487305
-2.692001953,-0.814306641,9.465117188
-2.591411133,-0.71371582,9.546547852
-2.682421875,-0.646655273,9.493857422
-2.610571289,-0.809516602,9.575288086
-2.663261719,-0.76640625,9.55612793
-2.648891602,-0.584384766,9.465117188
-2.620151367,-0.622705078,9.445957031
-2.629731445,-0.775986328,9.551337891
-2.615361328,-0.522114258,9.220825195
-2.548300781,-0.574804688,9.580078125
-2.586621094,-0.962797852,9.675878906
-2.533930664,-0.718505859,9.474697266
-2.533930664,-0.627495117,9.527387695
-2.648891602,-1.111289063,9.637558594
-2.648891602,-0.756826172,9.532177734
-2.586621094,-0.450263672,9.5034375
-2.682421875,-0.704135742,9.359736328
-2.648891602,-0.608334961,9.441166992
-2.668051758,-0.507744141,9.422006836
-2.653681641,-0.593964844,9.493857422
-2.735112305,-0.823886719,9.517807617
-2.639311523,-0.804726563,9.55612793
-2.644101563,-0.646655273,9.532177734
-2.50519043,-0.752036133,9.65671875
-2.711162109,-0.876577148,9.594448242
-2.567460938,-0.804726563,9.613608398
-2.620151367,-0.900527344,9.627978516
-2.557880859,-0.771196289,9.723779297
-2.533930664,-0.699345703,9.330996094
-2.663261719,-0.296982422,9.407636719
-2.562670898,-0.225131836,9.148974609
-2.720742188,-0.387993164,9.407636719
-2.7590625,-0.450263672,9.307045898
-2.787802734,-0.914897461,9.632768555
-2.797382813,-0.986748047,9.479487305
-2.845283203,-0.670605469,9.513017578
-2.850073242,-0.617915039,9.354946289
-2.816542969,-0.320932617,9.422006836
-2.797382813,-0.924477539,9.335786133
-2.739902344,-0.469423828,9.527387695
-2.668051758,-0.445473633,9.426796875
-2.653681641,-0.76640625,9.508227539
-2.663261719,-0.929267578,9.508227539
-2.715952148,-0.728085938,9.493857422
-2.624941406,-0.775986328,9.671088867
-2.653681641,-0.799936523,9.489067383
-2.806962891,-0.579594727,9.259145508
-2.648891602,-0.397573242,9.460327148
-2.830913086,-0.593964844,9.546547852
-2.826123047,-0.593964844,9.417216797
-2.81175293,-0.51253418,9.388476563
-2.835703125,-0.900527344,9.45074707
-2.893183594,-1.087338867,9.65671875
-2.787802734,-1.111289063,9.599238281
-2.682421875,-0.522114258,9.484277344
-2.81175293,0.15328125,9.220825195
-2.682421875,-0.354462891,9.259145508
-2.850073242,-0.488583984,9.235195313
-3.060834961,-0.311352539,9.699829102
-3.099155273,-0.847836914,9.206455078
-2.7590625,-0.977167969,9.594448242
-2.874023438,-0.76640625,9.608818359
-2.486030273,-0.948427734,9.527387695
-2.816542969,-0.373623047,9.733359375
-2.418969727,-0.426313477,8.602910156
-2.529140625,-1.743574219,10.09740234
-3.233276367,0.809516602,9.647138672
-2.562670898,-0.062270508,8.459208984
-3.439248047,-1.106499023,10.2027832
-2.941083984,-1.250200195,9.321416016
-2.936293945,0.009580078,9.125024414
-2.773432617,-0.584384766,9.532177734
-2.907553711,-0.881367188,9.469907227
-2.802172852,-0.469423828,9.374106445
-2.792592773,-0.378413086,9.5034375
-2.783012695,-0.857416992,9.493857422
-2.744692383,-0.977167969,9.589658203
-2.715952148,-0.799936523,9.532177734
-2.840493164,-0.416733398,9.345366211
-2.749482422,-0.320932617,9.40284668
-2.850073242,-0.517324219,9.417216797
-2.897973633,-0.627495117,9.431586914
-2.864443359,-0.536484375,9.412426758
-2.883603516,-0.651445313,9.330996094
-2.931503906,-0.546064453,9.436376953
-2.85965332,-0.550854492,9.383686523
-2.897973633,-0.684975586,9.412426758
-2.897973633,-0.747246094,9.441166992
-2.835703125,-0.627495117,9.469907227
-2.735112305,-0.656235352,9.536967773
-2.768642578,-0.637075195,9.551337891
-2.711162109,-0.541274414,9.426796875
-2.816542969,-0.440683594,9.484277344
-2.845283203,-0.622705078,9.527387695
-2.883603516,-0.747246094,9.393266602
-2.869233398,-0.584384766,9.422006836
-2.902763672,-0.493374023,9.374106445
-2.921923828,-0.641865234,9.455537109
-2.883603516,-0.507744141,9.335786133
-2.85965332,-0.589174805,9.412426758
-2.864443359,-0.670605469,9.40284668
-2.907553711,-0.752036133,9.498647461
-2.787802734,-0.886157227,9.508227539
-2.787802734,-0.627495117,9.445957031
-2.773432617,-0.292192383,9.40284668
-2.725532227,-0.541274414,9.422006836
-2.830913086,-0.603544922,9.484277344
-2.763852539,-0.627495117,9.398056641
-2.845283203,-0.536484375,9.316625977
-2.850073242,-0.479003906,9.383686523
-2.893183594,-0.584384766,9.489067383
-2.945874023,-0.627495117,9.417216797
-2.744692383,-0.292192383,9.268725586
-2.974614258,-0.488583984,9.532177734
-2.874023438,-0.780776367,9.407636719
-2.773432617,-0.684975586,9.484277344
-2.854863281,-0.522114258,9.340576172
-2.696791992,-0.675395508,9.55612793
-2.840493164,-0.795146484,9.522597656
-2.754272461,-0.790356445,9.465117188
-2.931503906,-1.025068359,9.465117188
-2.893183594,-0.833466797,9.508227539
-2.936293945,-0.684975586,9.383686523
-2.907553711,-0.771196289,9.513017578
-3.046464844,-0.838256836,9.383686523
-2.91234375,-0.584384766,9.474697266
-2.960244141,-0.325722656,9.560917969
-2.289638672,1.590292969,9.024433594
-2.763852539,-0.943637695,9.345366211
-2.682421875,0.047900391,9.163344727
-2.500400391,0.15328125,8.966953125
-2.356699219,-2.433339844,9.570498047
-2.4525,-2.926713867,9.551337891
-2.869233398,-0.9196875,9.75730957
-2.615361328,0.182021484,9.14418457
-2.955454102,-1.049018555,9.307045898
-2.864443359,-0.502954102,9.283095703
-2.768642578,0.268242188,9.436376953
-2.783012695,-0.694555664,9.632768555
-2.854863281,-1.101708984,9.661508789
-2.81175293,-0.646655273,9.489067383
-3.123105469,-0.771196289,9.493857422
-2.988984375,-0.45984375,9.493857422
-3.199746094,-0.105380859,9.417216797
-2.754272461,0.15328125,9.062753906
-3.056044922,-1.250200195,9.513017578
-2.715952148,-0.775986328,9.307045898
-2.70637207,-0.799936523,9.513017578
-2.806962891,-0.517324219,9.465117188
-2.682421875,-0.967587891,9.532177734
-2.888393555,-0.81909668,9.508227539
-2.624941406,-0.05269043,9.40284668
-2.55309082,0.191601563,9.632768555
-3.31949707,0.402363281,7.731123047
-3.343447266,3.93262207,9.790839844
-2.893183594,-0.862207031,10.38001465
-5.666616211,-2.203417969,8.296347656
-4.770878906,9.072333984,8.095166016
-3.357817383,3.788920898,9.235195313
-4.574487305,-4.152963867,10.33211426
-1.671723633,-2.538720703,9.469907227
-0.325722656,-4.603227539,10.0063916
0.057480469,-8.588540039,10.52850586
0.186811523,-5.906118164,10.35606445
-0.354462891,-0.387993164,9.474697266
-1.556762695,4.220024414,8.765771484
-2.466870117,3.851191406,8.722661133
-2.730322266,0.124541016,9.192084961
-3.108735352,-3.017724609,10.52371582
-2.797382813,-1.858535156,9.848320313
-2.562670898,-0.469423828,9.790839844
-2.356699219,0.158071289,9.762099609
-2.663261719,-0.804726563,9.915380859
-2.806962891,-0.737666016,9.316625977
-2.514770508,-0.435893555,9.618398438
-2.524350586,0.426313477,9.40284668
-2.634521484,0.608334961,9.230405273
-3.353027344,-0.593964844,9.139394531
-4.440366211,2.1459375,8.765771484
-3.31949707,3.975732422,9.972861328
-3.147055664,-1.034648438,9.536967773
-3.697910156,-1.925595703,10.08303223
-2.85965332,0.316142578,9.517807617
-2.557880859,0.047900391,9.982441406
-2.232158203,-1.935175781,10.14530273
-1.657353516,-2.026186523,9.057963867
-0.675395508,-1.288520508,9.378896484
-0.780776367,-3.094365234,10.3129541
-1.025068359,-1.638193359,9.805209961
-1.743574219,0.895737305,9.239985352
-2.577041016,0.871787109,9.35015625
-3.11831543,-0.009580078,9.35015625
-3.209326172,-0.728085938,9.886640625
-2.907553711,0.081430664,9.795629883
-3.209326172,-1.551972656,10.13093262
-5.101391602,-2.064506836,11.8697168
-3.889511719,1.053808594,8.363408203
-4.952900391,1.609453125,7.961044922
-4.469106445,0.608334961,8.315507813
-4.641547852,0.05269043,9.589658203
-4.406835938,-0.728085938,9.790839844
-4.684658203,-0.814306641,9.671088867
-4.80440918,-0.244291992,9.647138672
-4.85230957,-0.320932617,9.728569336
-4.871469727,-0.517324219,10.28900391
-4.919370117,-0.426313477,10.77758789
-5.101391602,-0.684975586,10.98834961
-5.427114258,-1.355581055,10.60514648
-5.652246094,-0.895737305,10.09740234
-5.733676758,-0.531694336,9.469907227
-6.255791016,-0.752036133,9.292675781
-6.749165039,-0.981958008,9.024433594
-7.333549805,-1.077758789,8.818461914
-7.822133789,-0.958007813,8.63644043
-8.765771484,-1.178349609,8.588540039
-11.14163086,-0.40715332,9.747729492
-10.80153809,0.651445313,9.330996094
-9.575288086,0.795146484,8.162226563
-8.205336914,0.239501953,6.773115234
-7.300019531,-0.455053711,5.762416992
-7.094047852,-0.86699707,5.460644531
-6.873706055,-0.929267578,4.493056641
-6.974296875,-0.890947266,4.488266602
-7.443720703,-0.234711914,4.028422852
-7.252119141,0.364042969,3.93262207
-7.534731445,0.354462891,4.081113281
-7.755073242,-0.186811523,4.148173828
-7.898774414,-0.617915039,4.349355469
-8.43046875,-0.670605469,4.387675781
-8.966953125,-0.411943359,4.215234375
-9.527387695,-0.071850586,4.167333984
-9.934541016,-0.105380859,3.793710938
-10.32253418,0.268242188,3.257226563
-10.69615723,0.900527344,2.888393555
-10.4470752,1.403481445,1.99265625
-10.61472656,2.007026367,1.460961914
-10.56203613,2.70637207,0.943637695
-10.35606445,3.650009766,0.570014648
-9.747729492,4.430786133,-0.282612305
-9.254355469,4.588857422,-0.383203125
-9.072333984,4.483476563,-0.742456055
-8.574169922,4.196074219,-0.910107422
-8.229287109,3.755390625,-1.010698242
-8.119116211,3.27159668,-1.001118164
-8.013735352,2.677631836,-0.991538086
-7.941884766,2.337539063,-0.981958008
-8.210126953,2.040556641,-0.929267578
-8.717871094,1.911225586,-0.795146484
-8.94300293,2.016606445,-0.656235352
-9.388476563,2.193837891,-0.670605469
-9.75730957,2.524350586,-0.732875977
-9.848320313,2.96503418,-0.814306641
-9.939331055,3.343447266,-0.934057617
-9.96328125,3.47277832,-1.101708984
-9.924960938,3.333867188,-1.384321289
-9.872270508,3.467988281,-1.614243164
-9.790839844,3.664379883,-1.987866211
-9.704619141,4.152963867,-2.184257813
-9.422006836,4.536166992,-2.447709961
-9.09628418,4.823569336,-2.471660156
-8.856782227,4.895419922,-2.481240234
-8.48315918,4.464316406,-2.35190918
-8.368198242,3.956572266,-2.304008789
-8.248447266,3.640429688,-2.179467773
-8.162226563,3.415297852,-2.179467773
-8.028105469,3.400927734,-2.050136719
-7.841293945,3.721860352,-2.1459375
-7.903564453,3.923041992,-1.839375
-8.004155273,3.764970703,-1.508862305
-8.229287109,3.745810547,-1.288520508
-8.444838867,3.865561523,-1.087338867
-8.641230469,4.061953125,-0.81909668
-8.847202148,4.248764648,-0.785566406
-8.899892578,4.368515625,-0.684975586
-9.101074219,4.334985352,-0.641865234
-9.455537109,4.411625977,-0.799936523
-9.627978516,4.823569336,-0.934057617
-9.608818359,5.168452148,-0.910107422
-9.651928711,5.077441406,-0.814306641
-9.86269043,4.689448242,-0.804726563
-9.948911133,4.512216797,-0.809516602
-10.09740234,4.564907227,-0.752036133
-10.16446289,4.574487305,-0.718505859
-10.08782227,4.655917969,-0.598754883
-9.800419922,4.799619141,-0.574804688
-9.795629883,4.65112793,-0.402363281
-9.675878906,4.44515625,-0.364042969
-9.513017578,4.291875,-0.421523438
-9.474697266,4.095483398,-0.570014648
-9.60402832,3.951782227,-0.689765625
-9.618398438,3.745810547,-1.216669922
-9.532177734,4.220024414,-1.714833984
-9.307045898,4.277504883,-1.978286133
-9.321416016,4.08590332,-2.332749023
-9.216035156,3.937412109,-2.509980469
-8.995693359,3.846401367,-2.557880859
-9.182504883,3.822451172,-2.562670898
-9.5034375,3.9853125,-2.409389648
-9.924960938,4.105063477,-2.251318359
-10.36564453,4.454736328,-2.193837891
-10.35606445,5.043911133,-2.150727539
-10.24110352,5.498964844,-2.270478516
-9.733359375,5.475014648,-2.347119141
-9.321416016,5.048701172,-2.294428711
-9.081914063,4.569697266,-2.1459375
-8.981323242,4.047583008,-2.04534668
-8.981323242,3.501518555,-1.662143555
-9.163344727,2.85965332,-1.408271484
-9.196875,2.375859375,-1.029858398
-9.40284668,2.121987305,-0.881367188
-9.536967773,2.222578125,-0.81909668
-9.532177734,2.596201172,-0.948427734
-9.489067383,2.845283203,-0.843046875
-9.584868164,2.921923828,-0.675395508
-9.771679688,2.648891602,-0.392783203
-9.881850586,2.102827148,-0.129331055
-9.987231445,1.642983398,0.143701172
-9.948911133,1.408271484,0.158071289
-10.00160156,1.619033203,0
-9.838740234,2.054926758,-0.364042969
-9.86269043,2.557880859,-0.421523438
-9.742939453,2.936293945,-0.708925781
-9.680668945,2.96503418,-0.617915039
-9.747729492,2.821333008,-0.455053711
-9.843530273,2.236948242,-0.167651367
-9.977651367,1.848955078,-0.004790039
-10.30337402,1.580712891,0.349672852
-10.8159082,1.825004883,0.627495117
-11.39071289,2.169887695,0.838256836
-11.71164551,2.644101563,1.144819336
-11.87450684,2.869233398,1.37953125
-11.86013672,2.7590625,1.523232422
-11.69248535,2.24652832,1.623823242
-11.17516113,1.844165039,1.403481445
-10.55724609,1.513652344,1.302890625
-10.06387207,1.331630859,0.967587891
-9.675878906,1.523232422,0.56043457
-9.422006836,2.069296875,0.076640625
-9.158554688,2.562670898,-0.316142578
-8.919052734,2.878813477,-0.689765625
-8.593330078,3.194956055,-1.025068359
-8.099956055,3.262016602,-1.096918945
-8.037685547,2.802172852,-0.890947266
-8.17659668,1.724414063,-0.526904297
-8.411308594,0.81909668,-0.249082031
-8.909472656,0.507744141,-0.105380859
-9.436376953,0.675395508,-0.038320313
-9.872270508,0.943637695,-0.019160156
-10.46623535,1.144819336,-0.091010742
-10.97876953,1.628613281,-0.263452148
-11.02187988,2.366279297,-0.541274414
-10.93565918,3.108735352,-0.718505859
-10.99313965,3.367397461,-0.828676758
-10.94044922,3.060834961,-0.895737305
-11.39071289,2.390229492,-1.025068359
-12.0421582,1.801054688,-1.360371094
-12.15711914,1.997446289,-2.016606445
-11.74038574,2.70637207,-2.672841797
-11.28533203,3.376977539,-3.046464844
-10.9260791,3.956572266,-3.458408203
-10.80632813,4.770878906,-3.582949219
-10.35606445,5.31215332,-3.420087891
-10.01118164,4.95769043,-2.893183594
-10.10698242,3.764970703,-2.126777344
-10.27942383,2.672841797,-1.259780273
-10.42791504,1.695673828,-0.541274414
-10.48539551,0.737666016,0.014370117
-10.48060547,0.158071289,0.335302734
-10.40875488,-0.244291992,0.316142578
-10.30816406,-0.445473633,0.014370117
-10.16446289,-0.589174805,-0.613125
-10.0063916,-0.143701172,-1.456171875
-9.781259766,0.435893555,-2.395019531
-9.359736328,0.656235352,-3.309916992
-9.048383789,1.17355957,-4.157753906
-8.593330078,1.724414063,-4.837939453
-8.119116211,2.011816406,-5.403164063
-8.02331543,2.241738281,-5.436694336
-7.841293945,2.581831055,-5.566025391
-7.697592773,3.079995117,-5.513334961
-7.625742188,3.544628906,-5.201982422
-7.20421875,3.57815918,-5.05828125
-7.755073242,3.27159668,-4.181704102
-8.32987793,2.749482422,-3.463198242
-8.808881836,2.256108398,-2.610571289
-9.330996094,1.978286133,-2.083666992
-9.877060547,1.868115234,-1.619033203
-9.992021484,1.671723633,-1.360371094
-10.03992188,1.676513672,-1.192719727
-10.0303418,1.508862305,-1.159189453
-10.0303418,1.288520508,-1.264570313
-9.920170898,1.063388672,-1.484912109
-9.5034375,1.068178711,-1.848955078
-9.244775391,1.346000977,-2.117197266
-8.923842773,1.528022461,-2.624941406
-8.578959961,1.757944336,-3.008144531
-8.267607422,2.212998047,-3.463198242
-7.879614258,2.533930664,-3.673959961
-7.558681641,2.692001953,-3.975732422
-7.405400391,2.687211914,-4.061953125
-7.343129883,2.548300781,-4.109853516
-7.467670898,2.308798828,-4.253554688
-7.568261719,2.409389648,-4.416416016
-7.61137207,2.486030273,-4.287084961
-7.731123047,2.347119141,-4.114643555
-7.874824219,1.997446289,-3.9853125
-8.076005859,1.642983398,-3.741020508
-8.344248047,1.331630859,-3.539838867
-8.631650391,1.240620117,-3.31949707
-9.010063477,1.609453125,-3.21890625
-8.981323242,2.021396484,-3.223696289
-9.057963867,2.284848633,-3.127895508
-9.134604492,2.356699219,-3.032094727
-9.216035156,2.212998047,-2.941083984
-9.378896484,2.040556641,-2.768642578
-9.484277344,1.810634766,-2.672841797
-9.493857422,1.393901367,-2.509980469
-9.618398438,1.005908203,-2.490820313
-9.651928711,0.9196875,-2.524350586
-9.551337891,1.192719727,-2.739902344
-9.493857422,1.791474609,-2.993774414
-9.422006836,2.208208008,-3.300336914
-9.465117188,2.337539063,-3.405717773
-9.508227539,2.222578125,-3.467988281
-9.560917969,1.89206543,-3.501518555
-9.680668945,1.43222168,-3.247646484
-9.819580078,0.943637695,-2.960244141
-10.15967285,0.565224609,-2.701582031
-10.57161621,0.632285156,-2.414179688
-10.94523926,0.934057617,-2.212998047
-11.26138184,1.499282227,-1.705253906
-11.68290527,1.729204102,-1.365161133
-12.02299805,2.112407227,-1.096918945
-12.31519043,2.739902344,-1.034648438
-12.12358887,3.391347656,-1.001118164
-11.72601563,3.803291016,-1.077758789
-11.26138184,3.760180664,-1.264570313
-10.92128906,3.544628906,-1.489702148
-10.35606445,3.67875,-2.112407227
-9.627978516,4.243974609,-2.677631836
-8.741821289,4.526586914,-3.262016602
-8.152646484,4.320615234,-3.554208984
-7.755073242,3.673959961,-3.669169922
-7.501201172,3.060834961,-3.774550781
-7.659272461,2.744692383,-3.57815918
-7.76465332,2.644101563,-3.305126953
-8.186176758,2.486030273,-3.113525391
-8.478369141,2.65847168,-2.950664063
-8.665180664,2.663261719,-2.969824219
-8.813671875,2.610571289,-2.878813477
-8.871152344,2.581831055,-3.01293457
-8.976533203,2.821333008,-3.214116211
-8.813671875,3.305126953,-3.400927734
-8.880732422,3.458408203,-3.491938477
-8.775351563,3.482358398,-3.434458008
-8.674760742,3.482358398,-3.530258789
-8.631650391,3.458408203,-3.630849609
-8.502319336,3.568579102,-3.836821289
-8.420888672,3.415297852,-3.999682617
-8.368198242,3.305126953,-4.018842773
-8.272397461,3.262016602,-3.827241211
-8.440048828,2.763852539,-3.535048828
-8.646020508,2.423759766,-3.194956055
-8.727451172,2.423759766,-3.175795898
-8.612490234,2.227368164,-3.008144531
-8.598120117,1.638193359,-2.993774414
-8.574169922,1.32684082,-3.156635742
-8.540639648,1.197509766,-3.295546875
-8.794511719,1.015488281,-3.132685547
-8.478369141,0.843046875,-3.597319336
-8.689130859,1.140029297,-3.602109375
-8.741821289,1.202299805,-3.57815918
-9.206455078,1.451381836,-3.582949219
-9.354946289,1.949545898,-3.865561523
-9.426796875,2.318378906,-4.009262695
-9.647138672,2.581831055,-4.224814453
-9.695039063,2.7590625,-4.215234375
-9.484277344,2.624941406,-4.19128418
-9.417216797,2.050136719,-4.028422852
-9.177714844,1.350791016,-3.793710938
-9.04359375,0.51253418,-3.616479492
-9.307045898,-0.148491211,-3.539838867
-9.742939453,-0.651445313,-3.281176758
-10.38001465,-0.756826172,-3.31949707
-10.49976563,-0.177231445,-3.410507813
-10.49497559,1.676513672,-3.736230469
-10.08782227,3.022514648,-3.808081055
-9.901010742,3.123105469,-3.568579102
-9.881850586,2.462080078,-3.113525391
-9.824370117,1.920805664,-2.471660156
-9.829160156,1.207089844,-1.68609375
-9.987231445,0.311352539,-0.900527344
-10.06387207,-0.397573242,-0.182021484
-10.35606445,-0.541274414,0.10059082
-10.92128906,-0.40715332,-0.043110352
-11.4529834,-0.114960938,-0.273032227
-11.82181641,0.014370117,-0.795146484
-12.00383789,0.062270508,-1.796264648
-11.83139648,0.062270508,-2.538720703
-11.38113281,0.119750977,-3.204536133
-10.99313965,0.579594727,-3.511098633
-10.65304688,1.403481445,-3.42487793
-10.29379395,2.069296875,-3.060834961
-9.96328125,2.332749023,-2.414179688
-9.948911133,2.260898438,-1.642983398
-10.21236328,2.035766602,-1.192719727
-9.776469727,1.901645508,-0.780776367
-9.738149414,1.963916016,-0.387993164
-9.580078125,2.069296875,-0.210761719
-9.335786133,2.212998047,-0.110170898
-8.976533203,2.064506836,-0.071850586
-8.880732422,1.489702148,0.019160156
-8.760981445,0.871787109,0.086220703
-8.828041992,0.234711914,0.138911133
-8.904682617,-0.287402344,0.268242188
-8.914262695,-0.617915039,0.167651367
-9.014853516,-0.795146484,0.023950195
-8.995693359,-0.694555664,-0.296982422
-8.962163086,-0.507744141,-0.526904297
-9.230405273,-0.234711914,-1.082548828
-9.388476563,0.378413086,-1.408271484
-9.187294922,1.053808594,-1.781894531
-9.192084961,1.753154297,-1.963916016
-9.134604492,2.212998047,-1.997446289
-9.307045898,2.24652832,-1.710043945
-9.40284668,1.853745117,-1.288520508
-9.723779297,1.504072266,-0.886157227
-10.02076172,1.422641602,-0.555644531
-10.27463379,1.801054688,-0.603544922
-10.41833496,2.294428711,-0.488583984
-10.43749512,2.60578125,-0.416733398
-10.45665527,2.720742188,-0.340092773
-10.5332959,2.581831055,-0.158071289
-10.63867676,2.270478516,0.004790039
-10.72010742,1.628613281,0.330512695
-10.9500293,1.053808594,0.440683594
-11.23743164,0.641865234,0.244291992
-11.48651367,0.502954102,-0.158071289
-11.65416504,0.622705078,-0.737666016
-11.61105469,0.656235352,-1.513652344
