Measurement label:,Left,
-0.651445313,156.95521,-7.582631836
-2.50519043,156.95521,-6.433022461
-4.564907227,156.95521,-5.163662109
-5.863007813,156.95521,-4.052373047
-6.710844727,156.95521,-3.16621582
-6.753955078,156.95521,-2.797382813
-6.629414063,156.95521,-2.596201172
-7.117998047,156.95521,-3.458408203
-7.865244141,156.95521,-4.483476563
-8.507109375,156.95521,-5.709726563
-9.120234375,156.95521,-6.409072266
-9.685458984,156.95521,-6.902446289
-10.0063916,156.95521,-6.777905273
-10.46623535,156.95521,-6.964716797
-11.16558105,156.95521,-7.76465332
-12.00383789,156.95521,-9.04359375
-12.17148926,156.95521,-10.93086914
-10.67699707,156.95521,-12.77503418
-8.363408203,156.95521,-13.73783203
-6.926396484,156.95521,-13.64682129
-7.146738281,156.95521,-12.31998047
-8.301137695,156.95521,-10.40875488
-9.230405273,156.95521,-8.741821289
-10.30816406,156.95521,-7.117998047
-13.42168945,156.95521,-6.514453125
-18.34584961,156.95521,-6.701264648
-22.32158203,156.95521,-6.4378125
-28.17500977,156.95521,-5.537285156
-36.65816895,156.95521,-5.839057617
-42.91395996,156.95521,-6.648574219
-45.47184082,156.95521,-7.937094727
-47.08129395,156.95521,-10.85901855
-45.88857422,156.95521,-14.60003906
-42.76067871,156.95521,-17.66087402
-40.23632813,156.95521,-19.23679688
-38.46401367,156.95521,-19.18410645
-38.1239209,156.95521,-17.77583496
-38.91427734,156.95521,-15.74964844
-38.35384277,156.95521,-13.69951172
-36.57673828,156.95521,-12.11879883
-34.63677246,156.95521,-10.94044922
-32.23696289,156.95521,-9.115444336
-30.37842773,156.95521,-7.242539063
-28.66838379,156.95521,-6.054609375
-26.91043945,156.95521,-5.254672852
-24.77887207,156.95521,-4.75171875
-22.43175293,156.95521,-4.464316406
-20.30018555,156.95521,-4.943320313
-18.69073242,156.95521,-5.412744141
-16.78429688,156.95521,-5.719306641
-15.26585449,156.95521,-6.136040039
-14.08750488,156.95521,-6.715634766
-12.50679199,156.95521,-7.098837891
-11.29491211,156.95521,-7.826923828
-10.33211426,156.95521,-8.598120117
-9.848320313,156.95521,-9.287885742
-8.880732422,156.95521,-9.637558594
-7.999365234,156.95521,-9.901010742
-7.132368164,156.95521,-9.896220703
-6.179150391,156.95521,-9.968071289
-4.928950195,156.95521,-9.848320313
-3.975732422,156.95521,-9.948911133
-3.209326172,156.95521,-9.75730957
-2.692001953,156.95521,-9.680668945
-3.070415039,156.95521,-9.35015625
-3.156635742,156.95521,-8.847202148
-2.802172852,156.95521,-7.922724609
-2.787802734,156.95521,-6.983876953
-3.022514648,156.95521,-6.193520508
-2.514770508,156.95521,-5.767207031
-1.815424805,156.95521,-5.360053711
-2.050136719,156.95521,-5.130131836
-2.888393555,156.95521,-5.053491211
-3.602109375,156.95521,-4.684658203
-4.291875,156.95521,-4.061953125
-4.842729492,156.95521,-3.281176758
-5.398374023,156.95521,-2.308798828
-5.762416992,156.95521,-1.508862305
-5.97796875,156.95521,-0.656235352
-6.28453125,156.95521,0.196391602
-6.89765625,156.95521,0.809516602
-8.008945313,156.95521,1.068178711
-9.867480469,156.95521,1.092128906
-11.83139648,156.95521,1.101708984
-13.73783203,156.95521,1.566342773
-16.12806152,156.95521,1.858535156
-18.09197754,156.95521,2.787802734
-20.54926758,156.95521,3.309916992
-22.73831543,156.95521,3.870351563
-23.17420898,156.95521,5.633085938
-22.50360352,156.95521,8.8903125
-25.11896484,156.95521,11.94156738
-28.88393555,156.95521,14.31263672
-30.59876953,156.95521,15.40476563
-29.70303223,156.95521,14.95929199
-27.71995605,156.95521,13.56060059
-26.23025391,156.95521,12.32477051
-23.78733398,156.95521,11.61105469
-21.01869141,156.95521,10.92128906
-18.29315918,156.95521,10.54766602
-16.35319336,156.95521,10.60993652
-14.98803223,156.95521,11.09852051
-14.68625977,156.95521,11.81223633
-15.76401855,156.95521,12.01820801
-16.9711084,156.95521,11.72122559
-16.50168457,156.95521,10.76321777
-15.5245166,156.95521,9.489067383
-14.04918457,156.95521,8.085585938
-12.92831543,156.95521,6.806645508
-11.92240723,156.95521,5.704936523
-11.54399414,156.95521,4.675078125
-11.71643555,156.95521,3.774550781
-12.14753906,156.95521,3.276386719
-11.8457666,156.95521,2.883603516
-11.12726074,156.95521,2.236948242
-9.843530273,156.95521,1.245410156
-9.091494141,156.95521,0.445473633
-8.612490234,156.95521,-0.105380859
-7.395820313,156.95521,-0.526904297
-6.418652344,156.95521,-1.207089844
-5.657036133,156.95521,-1.791474609
-5.106181641,156.95521,-2.04534668
-5.197192383,156.95521,-2.390229492
-5.77199707,156.95521,-2.486030273
-6.021079102,156.95521,-2.692001953
-6.28453125,156.95521,-2.797382813
-6.595883789,156.95521,-3.070415039
-6.634204102,156.95521,-3.448828125
-6.38512207,156.95521,-3.654799805
-5.800737305,156.95521,-3.927832031
-5.633085938,156.95521,-4.023632813
-5.695356445,156.95521,-4.066743164
-6.365961914,156.95521,-4.057163086
-7.261699219,156.95521,-4.301455078
-7.774233398,156.95521,-4.713398438
-7.855664063,156.95521,-5.029541016
-7.467670898,156.95521,-5.249882813
-7.041357422,156.95521,-5.8246875
-7.271279297,156.95521,-7.017407227
-7.927514648,156.95521,-8.68434082
-7.6640625,156.95521,-10.38001465
-6.528823242,156.95521,-12.35351074
-5.249882813,156.95521,-14.90660156
-3.621269531,156.95521,-17.13875977
-1.551972656,156.95521,-18.77216309
-0.25387207,156.95521,-18.72905273
-0.124541016,156.95521,-17.52196289
-0.522114258,156.95521,-15.42392578
-1.887275391,156.95521,-13.56060059
-2.567460938,156.95521,-11.77870605
-3.367397461,156.95521,-10.08303223
-4.967270508,156.95521,-8.167016602
-6.083349609,156.95521,-6.428232422
-6.840175781,156.95521,-4.5984375
-7.6640625,156.95521,-3.142265625
-8.406518555,156.95521,-1.925595703
-9.65671875,156.95521,-1.350791016
-11.30449219,156.95521,-1.192719727
-12.3487207,156.95521,-1.197509766
-13.41689941,156.95521,-1.140029297
-14.7389502,156.95521,-1.149609375
-16.0274707,156.95521,-1.590292969
-17.21061035,156.95521,-2.821333008
-17.71835449,156.95521,-4.95769043
-17.21540039,156.95521,-7.438930664
-15.98915039,156.95521,-9.824370117
-14.08750488,156.95521,-11.81702637
-12.53553223,156.95521,-12.83730469
-12.19064941,156.95521,-12.5690625
-13.18697754,156.95521,-11.30928223
-14.87307129,156.95521,-9.575288086
-16.45378418,156.95521,-8.047265625
-18.04886719,156.95521,-7.175478516
-20.9324707,156.95521,-6.562353516
-23.83523438,156.95521,-6.346801758
-26.96791992,156.95521,-6.021079102
-31.32206543,156.95521,-6.720424805
-35.81033203,156.95521,-8.004155273
-38.4065332,156.95521,-9.929750977
-40.14052734,156.95521,-13.00495605
-40.67701172,156.95521,-15.76880859
-39.28311035,156.95521,-17.43095215
-37.86046875,156.95521,-18.15903809
-37.05574219,156.95521,-18.26920898
-35.77201172,156.95521,-17.51238281
-34.90022461,156.95521,-15.85981934
-34.21524902,156.95521,-13.51749023
-33.16623047,156.95521,-10.71052734
-31.65257813,156.95521,-8.305927734
-29.7605127,156.95521,-6.4378125
-27.65289551,156.95521,-5.010380859
-25.80873047,156.95521,-3.717070313
-24.23759766,156.95521,-1.959125977
-23.31312012,156.95521,-0.608334961
-23.03529785,156.95521,0.177231445
-22.06770996,156.95521,0.790356445
-21.1288623,156.95521,1.02027832
-19.90740234,156.95521,0.823886719
-18.14945801,156.95521,0.033530273
-16.72681641,156.95521,-1.22625
-15.30896484,156.95521,-2.476450195
-13.86716309,156.95521,-3.73144043
-13.11512695,156.95521,-5.15887207
-12.3726709,156.95521,-6.504873047
-11.00271973,156.95521,-7.276069336
-9.517807617,156.95521,-8.056845703
-8.339458008,156.95521,-8.866362305
-7.213798828,156.95521,-9.814790039
-6.035449219,156.95521,-10.51892578
-4.49784668,156.95521,-10.6434668
-3.309916992,156.95521,-10.43749512
-2.883603516,156.95521,-10.30816406
-2.615361328,156.95521,-10.1165625
-2.438129883,156.95521,-10.21236328
-2.739902344,156.95521,-10.20757324
-2.581831055,156.95521,-10.29379395
-2.107617188,156.95521,-10.35606445
-2.054926758,156.95521,-10.46623535
-2.232158203,156.95521,-10.65304688
-2.174677734,156.95521,-10.55245605
-2.476450195,156.95521,-10.20757324
-2.739902344,156.95521,-9.824370117
-3.305126953,156.95521,-9.254355469
-4.23918457,156.95521,-8.492739258
-4.95769043,156.95521,-7.61137207
-5.508544922,156.95521,-6.730004883
-5.556445313,156.95521,-5.839057617
-5.752836914,156.95521,-4.996010742
-6.543193359,156.95521,-4.148173828
-7.467670898,156.95521,-3.079995117
-8.995693359,156.95521,-2.169887695
-10.40396484,156.95521,-1.245410156
-12.21459961,156.95521,-0.325722656
-14.41801758,156.95521,0.579594727
-16.70286621,156.95521,1.111289063
-18.37458984,156.95521,1.609453125
-19.87866211,156.95521,1.868115234
-20.74086914,156.95521,2.184257813
-20.79355957,156.95521,2.787802734
-21.22945313,156.95521,3.693120117
-22.08687012,156.95521,4.981640625
-23.92624512,156.95521,6.116879883
-26.86253906,156.95521,7.0509375
-30.3736377,156.95521,8.066425781
-33.00336914,156.95521,9.307045898
-34.39248047,156.95521,10.94523926
-33.17102051,156.95521,12.35830078
-29.77967285,156.95521,13.22529785
-26.55597656,156.95521,13.36420898
-24.00767578,156.95521,12.91873535
-21.90963867,156.95521,11.81702637
-20.99474121,156.95521,10.36564453
-21.0426416,156.95521,9.431586914
-20.90852051,156.95521,9.699829102
-20.26186523,156.95521,10.20757324
-19.05956543,156.95521,11.20869141
-18.69073242,156.95521,11.92240723
-19.11225586,156.95521,11.67811523
-18.72905273,156.95521,10.45186523
-17.85726563,156.95521,8.655600586
-17.35910156,156.95521,6.662944336
-17.00942871,156.95521,4.861889648
-16.32924316,156.95521,3.386557617
-15.40955566,156.95521,2.016606445
-14.00128418,156.95521,0.632285156
-12.33914063,156.95521,-0.780776367
-11.25180176,156.95521,-1.887275391
-10.24110352,156.95521,-2.893183594
-9.417216797,156.95521,-3.482358398
-9.129814453,156.95521,-3.741020508
-8.99090332,156.95521,-3.990102539
-8.617280273,156.95521,-4.258344727
-8.17659668,156.95521,-4.622387695
-7.56347168,156.95521,-5.144501953
-6.595883789,156.95521,-5.508544922
-5.398374023,156.95521,-5.767207031
-4.584067383,156.95521,-5.934858398
-3.841611328,156.95521,-6.236630859
-2.888393555,156.95521,-6.375541992
-2.275268555,156.95521,-6.380332031
-1.949545898,156.95521,-6.547983398
-1.647773438,156.95521,-6.557563477
-1.269360352,156.95521,-6.624624023
-0.795146484,156.95521,-6.605463867
-0.258662109,156.95521,-6.653364258
-0.469423828,156.95521,-6.888076172
-0.603544922,156.95521,-7.175478516
-0.435893555,156.95521,-7.094047852
0.330512695,156.95521,-6.993457031
0.799936523,156.95521,-6.99824707
1.499282227,156.95521,-6.969506836
2.533930664,156.95521,-6.739584961
3.223696289,156.95521,-6.595883789
3.281176758,156.95521,-6.576723633
2.907553711,156.95521,-6.49050293
2.543510742,156.95521,-6.461762695
2.725532227,156.95521,-6.682104492
1.944755859,156.95521,-7.213798828
1.135239258,156.95521,-7.702382813
0.296982422,156.95521,-7.87003418
-0.244291992,156.95521,-7.568261719
-0.40715332,156.95521,-6.782695313
-1.159189453,156.95521,-5.872587891
-2.869233398,156.95521,-5.048701172
-4.402045898,156.95521,-4.114643555
-5.168452148,156.95521,-3.27159668
-5.8246875,156.95521,-2.39980957
-6.615043945,156.95521,-1.944755859
-7.180268555,156.95521,-1.695673828
-7.759863281,156.95521,-1.777104492
-8.947792969,156.95521,-2.423759766
-9.704619141,156.95521,-3.415297852
-9.915380859,156.95521,-4.248764648
-10.55245605,156.95521,-5.015170898
-11.25180176,156.95521,-6.001918945
-11.93677734,156.95521,-7.146738281
-12.03257813,156.95521,-8.013735352
-11.68290527,156.95521,-8.73703125
-11.6733252,156.95521,-9.326206055
-11.63021484,156.95521,-9.867480469
-11.27096191,156.95521,-9.891430664
-10.73447754,156.95521,-9.570498047
-10.10219238,156.95521,-9.220825195
-9.364526367,156.95521,-9.105864258
-8.095166016,156.95521,-8.83762207
-7.71675293,156.95521,-8.334667969
-8.94300293,156.95521,-7.750283203
-10.29858398,156.95521,-6.859335938
-11.90324707,156.95521,-5.815107422
-14.28868652,156.95521,-4.924160156
-16.86572754,156.95521,-4.071533203
-19.92177246,156.95521,-3.530258789
-22.79100586,156.95521,-3.214116211
-24.98484375,156.95521,-2.797382813
-27.13078125,156.95521,-2.423759766
-29.9329541,156.95521,-2.979404297
-32.44772461,156.95521,-4.23918457
-33.67397461,156.95521,-5.489384766
-34.70862305,156.95521,-6.466552734
-35.25947754,156.95521,-7.266489258
-35.18283691,156.95521,-7.707172852
-35.2546875,156.95521,-7.956254883
-35.2307373,156.95521,-7.702382813
-34.83316406,156.95521,-6.959926758
-34.13381836,156.95521,-5.891748047
-32.75428711,156.95521,-4.713398438
-31.47534668,156.95521,-3.77934082
-30.12455566,156.95521,-3.242856445
-28.48157227,156.95521,-2.993774414
-26.0817627,156.95521,-3.084785156
-23.6053125,156.95521,-3.860771484
-21.1288623,156.95521,-5.091811523
-18.18298828,156.95521,-5.494174805
-15.92687988,156.95521,-6.116879883
-14.04439453,156.95521,-6.959926758
-11.91282715,156.95521,-7.247329102
-10.423125,156.95521,-7.76465332
-9.589658203,156.95521,-8.267607422
-8.861572266,156.95521,-8.68434082
-8.219707031,156.95521,-8.995693359
-7.558681641,156.95521,-9.441166992
-6.509663086,156.95521,-9.838740234
-4.95769043,156.95521,-9.996811523
-3.353027344,156.95521,-10.07824219
-2.208208008,156.95521,-10.04950195
-2.160307617,156.95521,-9.551337891
-2.600991211,156.95521,-9.148974609
-3.041674805,156.95521,-8.593330078
-3.511098633,156.95521,-7.726333008
-3.927832031,156.95521,-6.806645508
-4.224814453,156.95521,-5.910908203
-4.196074219,156.95521,-5.278623047
-4.095483398,156.95521,-4.694238281
-4.406835938,156.95521,-4.65112793
-4.03800293,156.95521,-4.689448242
-3.453618164,156.95521,-4.454736328
-3.817661133,156.95521,-4.143383789
-4.349355469,156.95521,-3.151845703
-4.483476563,156.95521,-1.518442383
-4.521796875,156.95521,0.263452148
-5.072651367,156.95521,2.064506836
-5.589975586,156.95521,3.62605957
-5.446274414,156.95521,5.00559082
-5.489384766,156.95521,5.987548828
-5.920488281,156.95521,6.28453125
-6.447392578,156.95521,6.107299805
-6.701264648,156.95521,5.46543457
-6.638994141,156.95521,4.794829102
-6.514453125,156.95521,4.670288086
-6.710844727,156.95521,5.154082031
-6.926396484,156.95521,6.33722168
-7.529941406,156.95521,7.644902344
-9.062753906,156.95521,8.717871094
-10.68178711,156.95521,10.35606445
-12.9857959,156.95521,12.22896973
-15.59157715,156.95521,13.96775391
-17.55549316,156.95521,14.9113916
-18.69552246,156.95521,14.86828125
-17.98180664,156.95521,13.9054834
-15.86460938,156.95521,12.17148926
-13.97733398,156.95521,10.62430664
-11.72601563,156.95521,9.172924805
-11.17037109,156.95521,7.731123047
-11.22306152,156.95521,6.873706055
-11.85534668,156.95521,7.209008789
-12.17148926,156.95521,8.463999023
-11.5392041,156.95521,9.489067383
-10.73926758,156.95521,10.02076172
-9.814790039,156.95521,9.86269043
-8.650810547,156.95521,9.378896484
-8.2771875,156.95521,8.53105957
-8.133486328,156.95521,7.630532227
-8.43046875,156.95521,7.194638672
-8.962163086,156.95521,7.467670898
-9.40284668,156.95521,8.258027344
-9.513017578,156.95521,9.038803711
-8.928632813,156.95521,9.484277344
-7.577841797,156.95521,9.29746582
-6.040239258,156.95521,8.454418945
-5.446274414,156.95521,7.132368164
-5.427114258,156.95521,5.532495117
-5.910908203,156.95521,3.788920898
-6.356381836,156.95521,2.323168945
-6.332431641,156.95521,1.32684082
-6.279741211,156.95521,0.584384766
-5.235512695,156.95521,0.019160156
-3.721860352,156.95521,-0.632285156
-2.189047852,156.95521,-1.58550293
-0.028740234,156.95521,-2.529140625
1.834584961,156.95521,-3.094365234
2.763852539,156.95521,-3.204536133
2.65847168,156.95521,-2.687211914
1.748364258,156.95521,-1.365161133
1.154399414,156.95521,-0.364042969
0.009580078,156.95521,0.354462891
-0.785566406,156.95521,0.828676758
-1.307680664,156.95521,1.37953125
-1.269360352,156.95521,1.58550293
-0.981958008,156.95521,1.437011719
-0.661025391,156.95521,0.675395508
-0.263452148,156.95521,0.091010742
0.479003906,156.95521,-0.45984375
1.116079102,156.95521,-0.943637695
1.767524414,156.95521,-1.02027832
1.312470703,156.95521,-1.283730469
-0.004790039,156.95521,-2.011816406
-0.914897461,156.95521,-3.204536133
-1.369951172,156.95521,-4.358935547
-1.068178711,156.95521,-5.254672852
-0.028740234,156.95521,-5.652246094
0.593964844,156.95521,-5.963598633
-0.067060547,156.95521,-5.858217773
-0.823886719,156.95521,-5.819897461
-1.714833984,156.95521,-5.642666016
-2.414179688,156.95521,-5.302573242
-2.150727539,156.95521,-4.727768555
-1.360371094,156.95521,-4.65112793
-1.192719727,156.95521,-4.876259766
-1.456171875,156.95521,-5.192402344
-1.906435547,156.95521,-5.633085938
-2.102827148,156.95521,-5.613925781
-2.562670898,156.95521,-5.173242188
-3.463198242,156.95521,-4.703818359
-5.139711914,156.95521,-4.042792969
-6.045029297,156.95521,-3.908671875
-6.615043945,156.95521,-4.148173828
-5.997128906,156.95521,-4.277504883
-4.756508789,156.95521,-4.469106445
-4.018842773,156.95521,-5.067861328
-4.08590332,156.95521,-5.676196289
-4.167333984,156.95521,-6.4378125
-4.373305664,156.95521,-6.514453125
-4.162543945,156.95521,-6.361171875
-4.579277344,156.95521,-5.863007813
-5.321733398,156.95521,-5.269042969
-6.198310547,156.95521,-4.631967773
-7.56347168,156.95521,-4.478686523
-8.938212891,156.95521,-4.928950195
-9.211245117,156.95521,-5.819897461
-9.115444336,156.95521,-6.926396484
-8.856782227,156.95521,-7.587421875
-8.473579102,156.95521,-7.91793457
-7.769443359,156.95521,-7.429350586
-6.696474609,156.95521,-6.365961914
-6.667734375,156.95521,-4.368515625
-8.760981445,156.95521,-2.232158203
-11.58231445,156.95521,-0.613125
-14.25994629,156.95521,0.593964844
-17.14833984,156.95521,1.288520508
-20.88936035,156.95521,2.050136719
-25.84705078,156.95521,2.557880859
-31.06340332,156.95521,2.500400391
-35.69058105,156.95521,2.193837891
-39.21125977,156.95521,1.288520508
-41.30450684,156.95521,-0.991538086
-41.57274902,156.95521,-4.363725586
-40.80634277,156.95521,-6.274951172
-39.87228516,156.95521,-6.18394043
-40.6626416,156.95521,-5.475014648
-42.22419434,156.95521,-4.790039063
-43.20615234,156.95521,-4.416416016
-42.59302734,156.95521,-3.899091797
-41.00273438,156.95521,-4.550537109
-37.52995605,156.95521,-5.513334961
-33.69313477,156.95521,-5.350473633
-30.68978027,156.95521,-5.067861328
-27.14994141,156.95521,-4.588857422
-23.33228027,156.95521,-3.635639648
-20.55884766,156.95521,-3.11831543
-19.04998535,156.95521,-2.874023438
-17.71835449,156.95521,-2.586621094
-16.19033203,156.95521,-2.543510742
-15.16526367,156.95521,-2.366279297
-14.28389648,156.95521,-2.313588867
-13.53186035,156.95521,-2.361489258
-12.94747559,156.95521,-2.610571289
-12.3487207,156.95521,-2.979404297
-11.59189453,156.95521,-3.57815918
-10.59556641,156.95521,-4.267924805
-9.508227539,156.95521,-4.761298828
-8.516689453,156.95521,-5.379213867
-7.525151367,156.95521,-5.767207031
-6.605463867,156.95521,-5.901328125
-5.61871582,156.95521,-6.112089844
-4.967270508,156.95521,-5.8246875
-4.459526367,156.95521,-5.225932617
-4.34456543,156.95521,-4.49784668
-3.903881836,156.95521,-4.014052734
-3.496728516,156.95521,-4.03800293
-2.931503906,156.95521,-4.258344727
-2.433339844,156.95521,-4.742138672
-2.050136719,156.95521,-5.561235352
-2.418969727,156.95521,-6.097719727
-2.696791992,156.95521,-6.854545898
-2.342329102,156.95521,-7.352709961
-1.743574219,156.95521,-7.812553711
-1.106499023,156.95521,-8.368198242
-0.51253418,156.95521,-8.851992188
0.057480469,156.95521,-9.211245117
0.344882813,156.95521,-9.115444336
0.397573242,156.95521,-8.593330078
0.387993164,156.95521,-7.740703125
0.057480469,156.95521,-6.638994141
-0.320932617,156.95521,-5.8246875
-1.207089844,156.95521,-5.221142578
-2.007026367,156.95521,-4.905
-2.361489258,156.95521,-4.636757813
-2.826123047,156.95521,-4.248764648
-3.908671875,156.95521,-3.899091797
-5.225932617,156.95521,-3.511098633
-6.883286133,156.95521,-2.869233398
-9.766889648,156.95521,-2.241738281
-13.2061377,156.95521,-1.135239258
-16.7747168,156.95521,-0.354462891
-20.2091748,156.95521,0.498164063
-24.96568359,156.95521,1.355581055
-28.90788574,156.95521,2.174677734
-30.60834961,156.95521,4.421206055
-32.79260742,156.95521,7.855664063
-35.45586914,156.95521,12.57864258
-37.28566406,156.95521,17.33994141
-36.90246094,156.95521,21.0665918
-31.63820801,156.95521,22.67125488
-25.20997559,156.95521,21.53122559
-19.82597168,156.95521,18.84880371
-17.26809082,156.95521,16.60706543
-17.90995605,156.95521,15.67300781
-17.57465332,156.95521,15.50535645
-17.65608398,156.95521,17.12438965
-20.93726074,156.95521,19.80202148
-23.59573242,156.95521,21.73719727
-22.60419434,156.95521,20.02236328
-19.12662598,156.95521,16.47294434
-15.15089355,156.95521,12.63612305
-12.38225098,156.95521,9.393266602
-11.37634277,156.95521,6.811435547
-11.71164551,156.95521,5.225932617
-13.42168945,156.95521,4.406835938
-14.85391113,156.95521,4.315825195
-15.21316406,156.95521,4.406835938
-15.05509277,156.95521,3.956572266
-14.06355469,156.95521,2.974614258
-13.92464355,156.95521,2.016606445
-14.02523438,156.95521,1.216669922
-13.55581055,156.95521,0.35925293
-13.17739746,156.95521,-0.732875977
-13.19655762,156.95521,-1.595083008
-12.50679199,156.95521,-2.50519043
-11.46735352,156.95521,-3.386557617
-10.95960938,156.95521,-4.421206055
-10.91170898,156.95521,-5.249882813
-11.04104004,156.95521,-5.36484375
-11.22306152,156.95521,-5.178032227
-11.45777344,156.95521,-5.096601563
-12.43015137,156.95521,-4.962480469
-13.10075684,156.95521,-4.85230957
-13.66119141,156.95521,-4.655917969
-13.77615234,156.95521,-4.871469727
-13.55102051,156.95521,-5.302573242
-13.14865723,156.95521,-5.800737305
-12.15711914,156.95521,-6.710844727
-11.05062012,156.95521,-8.190966797
-9.929750977,156.95521,-9.824370117
-8.966953125,156.95521,-11.47214355
-7.007827148,156.95521,-12.84688477
-5.87737793,156.95521,-14.13061523
-5.412744141,156.95521,-15.27064453
-5.178032227,156.95521,-15.9172998
-3.803291016,156.95521,-16.31487305
-2.586621094,156.95521,-15.8550293
-1.465751953,156.95521,-15.07904297
-0.349672852,156.95521,-13.72346191
-0.35925293,156.95521,-12.40620117
-0.651445313,156.95521,-10.87817871
0.555644531,156.95521,-9.728569336
0.958007813,156.95521,-9.196875
0.229921875,156.95521,-8.780141602
-0.464633789,156.95521,-7.807763672
-0.981958008,156.95521,-6.605463867
-1.815424805,156.95521,-5.757626953
-2.442919922,156.95521,-5.000800781
-3.300336914,156.95521,-4.914580078
-5.043911133,156.95521,-5.278623047
-6.370751953,156.95521,-6.466552734
-7.573051758,156.95521,-7.750283203
-8.463999023,156.95521,-9.182504883
-8.847202148,156.95521,-9.944121094
-9.441166992,156.95521,-10.53808594
-10.26984375,156.95521,-10.63867676
-10.63388672,156.95521,-10.66741699
-10.90212891,156.95521,-10.50455566
-11.21348145,156.95521,-10.03513184
-11.74996582,156.95521,-9.513017578
-12.12358887,156.95521,-8.78972168
-11.78349609,156.95521,-7.927514648
-11.20390137,156.95521,-7.003037109
-10.92128906,156.95521,-5.944438477
-10.19320313,156.95521,-4.775668945
-9.924960938,156.95521,-3.640429688
-10.93086914,156.95521,-2.509980469
-12.42536133,156.95521,-1.690883789
-14.22162598,156.95521,-1.135239258
-16.59269531,156.95521,-0.771196289
-19.62,156.95521,-1.049018555
-23.32749023,156.95521,-1.575922852
-26.73799805,156.95521,-2.117197266
-29.61202148,156.95521,-2.941083984
-32.29444336,156.95521,-4.018842773
-34.33979004,156.95521,-5.513334961
-35.7576416,156.95521,-7.750283203
-35.63310059,156.95521,-9.589658203
-34.86669434,156.95521,-11.02666992
-35.03913574,156.95521,-12.31040039
-34.86669434,156.95521,-13.09117676
-34.37332031,156.95521,-12.72713379
-34.91459473,156.95521,-11.77870605
-35.4750293,156.95521,-10.96439941
-34.24398926,156.95521,-10.07824219
-32.1651123,156.95521,-9.311835938
-29.75093262,156.95521,-8.411308594
-27.49003418,156.95521,-7.347919922
-26.02907227,156.95521,-6.155200195
-25.01837402,156.95521,-5.120551758
-24.29028809,156.95521,-4.253554688
-23.03050781,156.95521,-3.669169922
-21.4354248,156.95521,-3.266806641
-19.84513184,156.95521,-2.993774414
-18.09197754,156.95521,-2.936293945
-16.42504395,156.95521,-2.864443359
-14.75811035,156.95521,-2.850073242
-13.41689941,156.95521,-2.869233398
-12.63133301,156.95521,-3.204536133
-11.88408691,156.95521,-3.664379883
-11.01708984,156.95521,-4.03800293
-10.50455566,156.95521,-4.790039063
-9.920170898,156.95521,-5.704936523
-9.326206055,156.95521,-6.471342773
-8.598120117,156.95521,-7.323969727
-7.798183594,156.95521,-8.186176758
-6.883286133,156.95521,-9.259145508
-5.292993164,156.95521,-10.35606445
-3.621269531,156.95521,-11.11768066
-2.600991211,156.95521,-11.67811523
-2.375859375,156.95521,-12.07089844
-2.500400391,156.95521,-11.99425781
-2.850073242,156.95521,-11.4529834
-3.535048828,156.95521,-10.52850586
-4.306245117,156.95521,-9.560917969
-4.689448242,156.95521,-8.511899414
-4.694238281,156.95521,-7.477250977
-4.488266602,156.95521,-6.495292969
-4.536166992,156.95521,-5.633085938
-4.627177734,156.95521,-5.269042969
-4.986430664,156.95521,-5.26425293
-5.101391602,156.95521,-5.010380859
-5.154082031,156.95521,-4.670288086
-5.954018555,156.95521,-4.167333984
-6.830595703,156.95521,-3.242856445
-7.534731445,156.95521,-2.064506836
-8.871152344,156.95521,-0.522114258
-10.73926758,156.95521,0.670605469
-12.58822266,156.95521,1.705253906
-14.52818848,156.95521,2.457290039
-16.1615918,156.95521,3.070415039
-17.15791992,156.95521,3.621269531
-17.70398438,156.95521,3.927832031
-18.60451172,156.95521,3.994892578
-19.54814941,156.95521,4.014052734
-20.76481934,156.95521,4.052373047
-21.94795898,156.95521,4.363725586
-23.24126953,156.95521,5.067861328
-23.96935547,156.95521,6.212680664
-25.56922852,156.95521,7.798183594
-27.35112305,156.95521,9.273515625
-29.18091797,156.95521,10.45665527
-30.5460791,156.95521,10.83506836
-29.91379395,156.95521,10.61472656
-27.44692383,156.95521,9.608818359
-24.57769043,156.95521,8.832832031
-21.9862793,156.95521,8.502319336
-19.67748047,156.95521,8.219707031
-18.13508789,156.95521,8.080795898
-16.8609375,156.95521,8.119116211
-16.07537109,156.95521,8.372988281
-16.8369873,156.95521,8.626860352
-17.76146484,156.95521,9.014853516
-18.51350098,156.95521,9.115444336
-19.1170459,156.95521,8.622070313
-18.15903809,156.95521,7.391030273
-16.8609375,156.95521,6.179150391
-15.15568359,156.95521,4.833149414
-13.62287109,156.95521,3.549418945
-12.62654297,156.95521,2.011816406
-12.52595215,156.95521,0.723295898
-12.40620117,156.95521,-0.282612305
-12.10442871,156.95521,-1.168769531
-10.86859863,156.95521,-1.858535156
-9.513017578,156.95521,-2.893183594
-8.301137695,156.95521,-3.88472168
-6.969506836,156.95521,-4.258344727
-6.734794922,156.95521,-4.564907227
-7.242539063,156.95521,-4.478686523
-7.927514648,156.95521,-4.234394531
-8.43046875,156.95521,-4.042792969
-8.296347656,156.95521,-3.669169922
-8.056845703,156.95521,-3.482358398
-7.874824219,156.95521,-3.602109375
-7.223378906,156.95521,-3.702700195
